Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
Fornos,21,Spain,63,74,550000.0,1000.0,1381,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,30.0,"Jul 1, 2015",0,2019,5.11,152.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,41.0,45.0,45.0,45.0,41.0,54.0,56.0,56.0,56.0,54.0,57.0,61.0,61.0,61.0,57.0,32.0,15.0,60.0,58.0,22.0,22.0,28.0,45.0,45.0,58.0,48.0,68.0,41.0,57.0,65.0,35.0,73.0,51.0,65.0,33.0,59.0,58.0,28.0,25.0,46.0,44.0,57.0,67.0,64.0,12.0,11.0,13.0,8.0,12.0,€990K
Pistu,21,Spain,63,71,475000.0,1000.0,1384,Left,1.0,3.0,2.0,Low/ Medium,Normal,No,CB,27.0,"Jul 1, 2017",0,2019,6.2,172.0,40.0,40.0,40.0,38.0,38.0,38.0,38.0,38.0,37.0,37.0,37.0,40.0,41.0,41.0,41.0,40.0,54.0,53.0,53.0,53.0,54.0,57.0,62.0,62.0,62.0,57.0,34.0,22.0,68.0,42.0,30.0,33.0,32.0,36.0,35.0,37.0,64.0,62.0,42.0,52.0,48.0,41.0,69.0,64.0,68.0,26.0,52.0,63.0,26.0,36.0,49.0,44.0,63.0,70.0,68.0,6.0,12.0,14.0,11.0,9.0,€855K
Carlos Isaac,20,Spain,63,76,625000.0,5000.0,1433,Right,1.0,3.0,2.0,High/ Medium,Lean,No,RB,38.0,"Jul 1, 2015",0,2020,6.0,163.0,47.0,47.0,47.0,51.0,49.0,49.0,49.0,51.0,49.0,49.0,49.0,53.0,50.0,50.0,50.0,53.0,61.0,57.0,57.0,57.0,61.0,62.0,61.0,61.0,61.0,62.0,57.0,26.0,60.0,56.0,22.0,55.0,30.0,35.0,31.0,59.0,64.0,69.0,46.0,63.0,64.0,26.0,49.0,69.0,65.0,28.0,49.0,62.0,45.0,37.0,34.0,45.0,67.0,63.0,61.0,6.0,8.0,10.0,12.0,5.0,€1.7M
Lolo,26,Spain,63,64,350000.0,2000.0,1604,Right,1.0,3.0,2.0,High/ High,Normal,No,CDM,37.0,"Jul 2, 2018",0,2020,6.1,183.0,53.0,53.0,53.0,50.0,52.0,52.0,52.0,50.0,53.0,53.0,53.0,52.0,57.0,57.0,57.0,52.0,57.0,62.0,62.0,62.0,57.0,58.0,63.0,63.0,63.0,58.0,40.0,35.0,70.0,63.0,26.0,43.0,32.0,33.0,57.0,59.0,55.0,54.0,51.0,50.0,45.0,60.0,70.0,75.0,78.0,58.0,74.0,63.0,56.0,56.0,73.0,45.0,58.0,64.0,56.0,8.0,12.0,9.0,11.0,10.0,€586K
Stoichkov,24,Spain,63,66,475000.0,2000.0,1691,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,19.0,"Jul 6, 2018",0,2022,5.1,165.0,59.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,62.0,56.0,55.0,55.0,55.0,56.0,55.0,52.0,52.0,52.0,55.0,60.0,54.0,61.0,67.0,52.0,67.0,65.0,56.0,69.0,63.0,64.0,66.0,71.0,55.0,68.0,62.0,56.0,61.0,62.0,61.0,42.0,30.0,56.0,60.0,58.0,66.0,47.0,57.0,56.0,8.0,9.0,13.0,5.0,10.0,€772K
Sito,21,Spain,63,69,500000.0,4000.0,1597,Left,1.0,3.0,3.0,Medium/ High,Normal,No,LM,33.0,"Jul 1, 2015",0,2020,5.11,154.0,58.0,58.0,58.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,58.0,58.0,58.0,61.0,53.0,51.0,51.0,51.0,53.0,50.0,44.0,44.0,44.0,50.0,66.0,59.0,38.0,59.0,49.0,70.0,70.0,59.0,59.0,71.0,58.0,55.0,64.0,59.0,64.0,65.0,34.0,45.0,43.0,60.0,45.0,43.0,58.0,61.0,58.0,56.0,57.0,31.0,39.0,15.0,6.0,14.0,10.0,13.0,€1.2M
Clemente,19,Spain,63,78,725000.0,1000.0,1464,Left,1.0,2.0,2.0,Low/ Medium,Lean,No,CB,34.0,"Jul 1, 2016",0,2022,6.0,154.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,48.0,52.0,52.0,52.0,48.0,58.0,61.0,61.0,61.0,58.0,60.0,62.0,62.0,62.0,60.0,34.0,27.0,55.0,66.0,35.0,35.0,37.0,28.0,67.0,57.0,64.0,62.0,43.0,64.0,66.0,43.0,71.0,64.0,63.0,23.0,55.0,65.0,29.0,30.0,49.0,58.0,64.0,63.0,62.0,8.0,8.0,5.0,10.0,12.0,€1.6M
Juan Delgado,24,Spain,63,70,525000.0,4000.0,1524,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,37.0,"Jul 16, 2014",0,2019,6.0,172.0,62.0,62.0,62.0,60.0,61.0,61.0,61.0,60.0,59.0,59.0,59.0,58.0,52.0,52.0,52.0,58.0,41.0,39.0,39.0,39.0,41.0,39.0,35.0,35.0,35.0,39.0,46.0,68.0,58.0,59.0,61.0,61.0,48.0,38.0,44.0,63.0,66.0,60.0,66.0,54.0,71.0,71.0,67.0,50.0,54.0,60.0,45.0,17.0,62.0,55.0,62.0,52.0,20.0,16.0,24.0,12.0,9.0,14.0,10.0,13.0,€1.2M
Joan Monterde,20,Spain,63,73,600000.0,3000.0,1547,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,36.0,"Jul 1, 2018",0,2020,5.6,132.0,59.0,59.0,59.0,63.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,61.0,56.0,56.0,56.0,61.0,49.0,46.0,46.0,46.0,49.0,47.0,40.0,40.0,40.0,47.0,54.0,63.0,39.0,63.0,55.0,67.0,48.0,56.0,51.0,66.0,73.0,70.0,66.0,57.0,80.0,66.0,51.0,52.0,45.0,62.0,39.0,31.0,54.0,60.0,47.0,49.0,35.0,32.0,33.0,6.0,7.0,6.0,5.0,8.0,€1.4M
Uxío,27,Spain,63,63,400000.0,2000.0,1477,Right,1.0,3.0,2.0,High/ Medium,Normal,No,ST,29.0,"Jul 1, 2017",0,2019,6.2,165.0,61.0,61.0,61.0,57.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,56.0,51.0,51.0,51.0,56.0,41.0,38.0,38.0,38.0,41.0,39.0,36.0,36.0,36.0,39.0,39.0,65.0,73.0,54.0,49.0,63.0,50.0,39.0,36.0,59.0,59.0,60.0,57.0,56.0,55.0,63.0,63.0,65.0,59.0,67.0,32.0,14.0,60.0,55.0,76.0,48.0,23.0,21.0,19.0,6.0,9.0,8.0,10.0,13.0,€640K
Toni Moya,20,Spain,63,79,800000.0,6000.0,1620,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,43.0,"Jul 1, 2017",0,2019,5.11,165.0,58.0,58.0,58.0,61.0,62.0,62.0,62.0,61.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,55.0,57.0,57.0,57.0,55.0,54.0,54.0,54.0,54.0,54.0,44.0,58.0,45.0,66.0,38.0,64.0,44.0,47.0,60.0,67.0,66.0,65.0,64.0,64.0,66.0,52.0,65.0,51.0,53.0,53.0,58.0,52.0,59.0,67.0,51.0,58.0,58.0,48.0,47.0,9.0,13.0,9.0,6.0,11.0,€2.1M
Brugui,21,Spain,63,73,600000.0,2000.0,1730,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,29.0,"Jul 13, 2016",0,2020,5.8,150.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,63.0,58.0,58.0,58.0,63.0,56.0,52.0,52.0,52.0,56.0,55.0,50.0,50.0,50.0,55.0,55.0,60.0,58.0,60.0,52.0,61.0,58.0,57.0,56.0,59.0,85.0,83.0,85.0,63.0,72.0,59.0,67.0,71.0,64.0,58.0,55.0,40.0,63.0,58.0,61.0,60.0,29.0,49.0,48.0,12.0,5.0,14.0,7.0,6.0,€1.1M
Guerrero,16,Spain,63,76,625000.0,1000.0,1645,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,26.0,"Jul 1, 2018",0,2019,5.11,165.0,57.0,57.0,57.0,59.0,60.0,60.0,60.0,59.0,61.0,61.0,61.0,60.0,62.0,62.0,62.0,60.0,59.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,50.0,51.0,57.0,67.0,42.0,64.0,49.0,43.0,61.0,66.0,60.0,62.0,53.0,62.0,65.0,55.0,62.0,56.0,55.0,50.0,65.0,57.0,57.0,64.0,53.0,55.0,56.0,64.0,58.0,6.0,5.0,10.0,6.0,14.0,€1.4M
Mario González,22,Spain,63,71,550000.0,5000.0,1451,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LW,34.0,"Jul 14, 2016",0,2019,6.0,150.0,59.0,59.0,59.0,62.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,61.0,53.0,53.0,53.0,61.0,44.0,38.0,38.0,38.0,44.0,40.0,33.0,33.0,33.0,40.0,62.0,62.0,49.0,61.0,48.0,66.0,42.0,38.0,41.0,64.0,68.0,70.0,67.0,59.0,68.0,52.0,62.0,50.0,50.0,56.0,39.0,16.0,60.0,57.0,39.0,53.0,18.0,15.0,18.0,5.0,15.0,15.0,6.0,13.0,€1.3M
Vallès,28,Spain,63,63,375000.0,1000.0,1778,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,LDM,5.0,"Jan 1, 2016",0,2021,6.3,185.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,62.0,61.0,60.0,60.0,60.0,61.0,59.0,58.0,58.0,58.0,59.0,65.0,57.0,45.0,64.0,50.0,64.0,64.0,65.0,62.0,66.0,66.0,63.0,58.0,55.0,56.0,74.0,74.0,73.0,72.0,60.0,66.0,57.0,56.0,59.0,67.0,56.0,51.0,60.0,53.0,6.0,10.0,15.0,15.0,10.0,€469K
Pedro Díaz,20,Spain,63,74,625000.0,2000.0,1564,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,27.0,"Jul 1, 2016",0,2019,5.11,165.0,56.0,56.0,56.0,62.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,62.0,52.0,49.0,49.0,49.0,52.0,48.0,41.0,41.0,41.0,48.0,65.0,59.0,42.0,67.0,45.0,64.0,67.0,69.0,63.0,67.0,63.0,64.0,72.0,52.0,63.0,53.0,40.0,64.0,50.0,48.0,38.0,34.0,58.0,61.0,47.0,59.0,33.0,35.0,32.0,7.0,14.0,8.0,13.0,7.0,€1.1M
Isi,22,Spain,63,72,550000.0,2000.0,1651,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,29.0,"Jul 10, 2017",0,2020,5.7,134.0,52.0,52.0,52.0,59.0,58.0,58.0,58.0,59.0,61.0,61.0,61.0,60.0,62.0,62.0,62.0,60.0,57.0,58.0,58.0,58.0,57.0,54.0,51.0,51.0,51.0,54.0,56.0,48.0,36.0,67.0,40.0,62.0,69.0,54.0,60.0,65.0,65.0,43.0,75.0,55.0,81.0,47.0,71.0,67.0,43.0,53.0,58.0,59.0,60.0,67.0,49.0,55.0,47.0,55.0,45.0,8.0,13.0,10.0,7.0,16.0,€990K
Montoro,23,Spain,63,70,425000.0,2000.0,1530,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,22.0,"Jul 2, 2018",0,2019,5.11,176.0,47.0,47.0,47.0,48.0,46.0,46.0,46.0,48.0,47.0,47.0,47.0,50.0,50.0,50.0,50.0,50.0,61.0,58.0,58.0,58.0,61.0,62.0,62.0,62.0,62.0,62.0,56.0,25.0,65.0,60.0,30.0,40.0,39.0,38.0,42.0,56.0,62.0,64.0,61.0,61.0,61.0,45.0,76.0,70.0,66.0,29.0,56.0,63.0,38.0,38.0,45.0,52.0,58.0,66.0,65.0,15.0,9.0,16.0,8.0,7.0,€744K
Fran Cruz,27,Spain,63,63,300000.0,1000.0,1552,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,26.0,"Jul 21, 2018",0,2020,6.0,161.0,48.0,48.0,48.0,46.0,47.0,47.0,47.0,46.0,49.0,49.0,49.0,49.0,54.0,54.0,54.0,49.0,56.0,60.0,60.0,60.0,56.0,57.0,61.0,61.0,61.0,57.0,33.0,28.0,62.0,63.0,33.0,40.0,42.0,40.0,60.0,58.0,51.0,61.0,65.0,59.0,63.0,57.0,77.0,75.0,76.0,35.0,70.0,60.0,36.0,47.0,38.0,58.0,52.0,60.0,60.0,10.0,14.0,8.0,12.0,7.0,€405K
Juan Hernández,23,Spain,63,68,500000.0,4000.0,1458,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,RM,34.0,0,RC Celta,"Jun 30, 2019",5.1,159.0,59.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,56.0,56.0,56.0,61.0,44.0,42.0,42.0,42.0,44.0,41.0,33.0,33.0,33.0,41.0,54.0,68.0,36.0,59.0,41.0,65.0,44.0,55.0,68.0,63.0,67.0,64.0,57.0,62.0,71.0,55.0,45.0,47.0,50.0,56.0,28.0,17.0,66.0,56.0,50.0,55.0,24.0,23.0,26.0,7.0,9.0,7.0,10.0,8.0,0
Alberto Espeso,20,Spain,63,75,575000.0,1000.0,1516,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,LB,32.0,"Sep 2, 2018",0,2019,5.8,141.0,46.0,46.0,46.0,57.0,53.0,53.0,53.0,57.0,54.0,54.0,54.0,58.0,53.0,53.0,53.0,58.0,62.0,56.0,56.0,56.0,62.0,61.0,53.0,53.0,53.0,61.0,63.0,29.0,22.0,58.0,37.0,64.0,59.0,39.0,45.0,59.0,75.0,74.0,68.0,62.0,75.0,33.0,62.0,60.0,29.0,32.0,48.0,64.0,56.0,42.0,40.0,51.0,58.0,62.0,64.0,7.0,8.0,6.0,5.0,11.0,€1M
David Alba,19,Spain,63,74,550000.0,2000.0,1290,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,38.0,"Jul 1, 2017",0,2019,5.11,170.0,39.0,39.0,39.0,37.0,38.0,38.0,38.0,37.0,39.0,39.0,39.0,39.0,43.0,43.0,43.0,39.0,53.0,55.0,55.0,55.0,53.0,56.0,61.0,61.0,61.0,56.0,25.0,16.0,64.0,62.0,21.0,26.0,26.0,29.0,29.0,57.0,53.0,55.0,39.0,55.0,63.0,36.0,75.0,49.0,62.0,19.0,54.0,62.0,22.0,26.0,32.0,44.0,57.0,69.0,63.0,7.0,15.0,7.0,6.0,9.0,€1.3M
Gonzalo Pereira,21,Spain,63,71,475000.0,1000.0,1451,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,28.0,"Jul 1, 2017",0,2019,5.11,165.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,44.0,46.0,46.0,46.0,44.0,56.0,56.0,56.0,56.0,56.0,59.0,62.0,62.0,62.0,59.0,40.0,26.0,62.0,49.0,33.0,37.0,31.0,32.0,45.0,44.0,58.0,59.0,49.0,58.0,65.0,50.0,71.0,63.0,56.0,37.0,60.0,61.0,30.0,37.0,40.0,50.0,62.0,73.0,70.0,6.0,14.0,11.0,14.0,8.0,€831K
Robert Costa,24,Spain,63,72,500000.0,3000.0,1383,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,28.0,"Jul 1, 2016",0,2019,6.0,176.0,44.0,44.0,44.0,41.0,42.0,42.0,42.0,41.0,43.0,43.0,43.0,43.0,49.0,49.0,49.0,43.0,53.0,58.0,58.0,58.0,53.0,56.0,62.0,62.0,62.0,56.0,33.0,30.0,67.0,62.0,30.0,31.0,34.0,31.0,56.0,60.0,44.0,50.0,30.0,49.0,56.0,49.0,62.0,43.0,69.0,28.0,51.0,64.0,28.0,36.0,43.0,58.0,50.0,70.0,71.0,15.0,13.0,8.0,13.0,7.0,€1.2M
Borja Fernández,22,Spain,63,72,550000.0,1000.0,1541,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LCM,22.0,"Aug 9, 2018",0,2021,5.1,157.0,48.0,48.0,48.0,51.0,52.0,52.0,52.0,51.0,56.0,56.0,56.0,54.0,61.0,61.0,61.0,54.0,59.0,65.0,65.0,65.0,59.0,58.0,61.0,61.0,61.0,58.0,45.0,34.0,43.0,68.0,28.0,49.0,35.0,33.0,63.0,62.0,45.0,35.0,65.0,70.0,76.0,44.0,58.0,67.0,70.0,32.0,68.0,74.0,46.0,68.0,39.0,58.0,55.0,61.0,57.0,13.0,9.0,11.0,10.0,8.0,€853K
Ander Cantero,23,Spain,63,70,375000.0,3000.0,1175,Left,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,25.0,0,Villarreal CF,"Jun 30, 2019",6.2,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,18.0,35.0,13.0,22.0,25.0,12.0,31.0,12.0,57.0,53.0,64.0,55.0,58.0,24.0,63.0,42.0,70.0,14.0,24.0,22.0,16.0,33.0,25.0,43.0,12.0,12.0,19.0,53.0,69.0,59.0,68.0,64.0,0
Jorge Félix,26,Spain,63,63,400000.0,2000.0,1609,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,LM,11.0,"Jun 7, 2018",0,2019,5.8,137.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,62.0,46.0,44.0,44.0,44.0,46.0,44.0,39.0,39.0,39.0,44.0,49.0,62.0,62.0,63.0,55.0,64.0,55.0,43.0,59.0,59.0,73.0,74.0,70.0,58.0,80.0,61.0,67.0,69.0,64.0,63.0,30.0,15.0,61.0,65.0,68.0,66.0,44.0,19.0,19.0,8.0,6.0,10.0,7.0,7.0,€540K
Chema,20,Spain,63,75,650000.0,1000.0,1615,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,8.0,"Aug 13, 2018",0,2019,5.9,141.0,57.0,57.0,57.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,62.0,53.0,51.0,51.0,51.0,53.0,51.0,46.0,46.0,46.0,51.0,60.0,48.0,45.0,65.0,50.0,73.0,61.0,57.0,66.0,72.0,64.0,68.0,59.0,61.0,77.0,68.0,52.0,50.0,52.0,46.0,43.0,28.0,51.0,56.0,59.0,67.0,50.0,38.0,42.0,9.0,15.0,6.0,15.0,9.0,€1.1M
Bolaños,23,Spain,63,72,550000.0,2000.0,1672,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,34.0,"Jul 1, 2015",0,2019,6.2,157.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,60.0,60.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,53.0,55.0,59.0,70.0,43.0,57.0,49.0,55.0,63.0,62.0,67.0,55.0,69.0,61.0,36.0,62.0,66.0,66.0,60.0,49.0,63.0,57.0,58.0,60.0,48.0,59.0,59.0,63.0,57.0,11.0,12.0,9.0,9.0,9.0,€990K
Jordi Sánchez,23,Spain,62,68,425000.0,2000.0,1385,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,20.0,"Jul 2, 2018",0,2021,6.3,179.0,61.0,61.0,61.0,55.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,53.0,47.0,47.0,47.0,53.0,39.0,37.0,37.0,37.0,39.0,37.0,37.0,37.0,37.0,37.0,33.0,67.0,64.0,55.0,53.0,57.0,33.0,32.0,26.0,55.0,60.0,61.0,54.0,58.0,48.0,62.0,60.0,56.0,72.0,53.0,27.0,15.0,63.0,49.0,56.0,49.0,36.0,17.0,10.0,10.0,7.0,12.0,11.0,13.0,€765K
Quique Cebriá,23,Spain,62,71,350000.0,2000.0,898,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,27.0,"Jul 11, 2016",0,2019,6.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,13.0,24.0,6.0,9.0,11.0,10.0,27.0,18.0,21.0,29.0,36.0,60.0,44.0,18.0,62.0,19.0,46.0,5.0,21.0,6.0,5.0,35.0,19.0,42.0,14.0,10.0,10.0,63.0,62.0,56.0,58.0,63.0,€805K
Emilio Bernad,18,Spain,62,76,500000.0,1000.0,966,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,35.0,"Jul 1, 2018",0,2019,6.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,14.0,25.0,5.0,10.0,13.0,12.0,27.0,11.0,42.0,40.0,52.0,50.0,48.0,15.0,72.0,25.0,53.0,7.0,17.0,11.0,6.0,30.0,15.0,27.0,9.0,10.0,14.0,68.0,60.0,66.0,55.0,64.0,€1.4M
Ayala,21,Spain,62,70,400000.0,1000.0,1411,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,33.0,"Jan 10, 2018",0,2019,6.2,170.0,42.0,42.0,42.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,41.0,43.0,43.0,43.0,41.0,54.0,54.0,54.0,54.0,54.0,57.0,60.0,60.0,60.0,57.0,35.0,27.0,60.0,48.0,32.0,29.0,31.0,27.0,38.0,43.0,61.0,58.0,49.0,55.0,60.0,51.0,70.0,66.0,66.0,31.0,53.0,55.0,28.0,30.0,48.0,45.0,62.0,69.0,67.0,13.0,13.0,11.0,14.0,11.0,€700K
Borja Estepa,19,Spain,62,75,575000.0,1000.0,1537,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,ST,28.0,"Jul 1, 2017",0,2020,5.7,152.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,60.0,53.0,53.0,53.0,60.0,43.0,39.0,39.0,39.0,43.0,40.0,33.0,33.0,33.0,40.0,39.0,68.0,52.0,58.0,56.0,72.0,63.0,37.0,47.0,66.0,82.0,75.0,80.0,54.0,80.0,67.0,53.0,59.0,49.0,62.0,33.0,15.0,43.0,57.0,69.0,52.0,25.0,14.0,16.0,13.0,10.0,7.0,8.0,8.0,€1.3M
Rubén Mesa,26,Spain,62,65,375000.0,5000.0,1495,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,32.0,"Jan 31, 2018",0,2019,6.0,165.0,60.0,60.0,60.0,56.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,54.0,50.0,50.0,50.0,54.0,40.0,40.0,40.0,40.0,40.0,38.0,38.0,38.0,38.0,38.0,35.0,65.0,62.0,57.0,55.0,59.0,42.0,43.0,35.0,57.0,62.0,52.0,53.0,55.0,59.0,63.0,71.0,63.0,60.0,64.0,68.0,19.0,66.0,49.0,73.0,49.0,22.0,20.0,19.0,9.0,14.0,8.0,9.0,7.0,€816K
Carlos Gracia,25,Spain,62,68,350000.0,1000.0,1444,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,16.0,"Mar 1, 2017",0,2019,6.0,176.0,47.0,47.0,47.0,49.0,50.0,50.0,50.0,49.0,51.0,51.0,51.0,51.0,54.0,54.0,54.0,51.0,56.0,59.0,59.0,59.0,56.0,57.0,61.0,61.0,61.0,57.0,27.0,30.0,54.0,59.0,27.0,55.0,28.0,26.0,56.0,57.0,62.0,64.0,52.0,59.0,58.0,30.0,68.0,56.0,69.0,24.0,50.0,67.0,48.0,47.0,39.0,54.0,65.0,60.0,58.0,10.0,5.0,12.0,13.0,9.0,€508K
Samuel Manchón,21,Spain,62,74,550000.0,1000.0,1463,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RM,27.0,"Jul 1, 2016",0,2019,5.7,139.0,53.0,53.0,53.0,61.0,59.0,59.0,59.0,61.0,60.0,60.0,60.0,61.0,54.0,54.0,54.0,61.0,48.0,44.0,44.0,44.0,48.0,45.0,36.0,36.0,36.0,45.0,58.0,52.0,30.0,63.0,35.0,65.0,50.0,51.0,51.0,67.0,73.0,70.0,74.0,58.0,68.0,40.0,63.0,40.0,36.0,36.0,40.0,32.0,59.0,58.0,55.0,55.0,25.0,24.0,35.0,11.0,13.0,14.0,10.0,7.0,€963K
Andrés Martín,18,Spain,62,78,625000.0,1000.0,1512,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,30.0,"Jul 1, 2018",0,2022,5.9,159.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,58.0,53.0,53.0,53.0,58.0,42.0,41.0,41.0,41.0,42.0,40.0,38.0,38.0,38.0,40.0,51.0,63.0,59.0,58.0,56.0,63.0,55.0,43.0,52.0,62.0,66.0,64.0,60.0,59.0,66.0,59.0,61.0,33.0,54.0,62.0,49.0,23.0,61.0,53.0,61.0,59.0,21.0,25.0,22.0,13.0,10.0,8.0,12.0,8.0,€1.4M
Eric García,17,Spain,62,82,550000.0,6000.0,1474,Right,1.0,3.0,2.0,Medium/ High,Lean,No,CB,50.0,"Jul 1, 2017",0,2022,6.0,174.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,48.0,49.0,51.0,51.0,51.0,49.0,55.0,58.0,58.0,58.0,55.0,56.0,61.0,61.0,61.0,56.0,35.0,30.0,60.0,58.0,31.0,51.0,51.0,31.0,54.0,59.0,56.0,56.0,56.0,62.0,57.0,51.0,66.0,49.0,62.0,25.0,62.0,60.0,31.0,41.0,44.0,57.0,62.0,63.0,61.0,11.0,9.0,12.0,11.0,7.0,€1.6M
Hernáiz,20,Spain,62,69,425000.0,1000.0,1574,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
