Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
G. Mainero,23,Argentina,60,68,300000.0,2000.0,1529,Right,1.0,3.0,2.0,Medium/ High,Lean,No,RW,7.0,"Jan 1, 2018",0,2021,5'10,146lbs,57+2,57+2,57+2,59+2,58+2,58+2,58+2,59+2,57+2,57+2,57+2,60+2,54+2,54+2,54+2,60+2,51+2,48+2,48+2,48+2,51+2,49+2,42+2,42+2,42+2,49+2,58.0,57.0,42.0,61.0,45.0,64.0,52.0,45.0,53.0,62.0,74.0,73.0,62.0,50.0,59.0,64.0,40.0,67.0,62.0,41.0,38.0,31.0,52.0,51.0,59.0,56.0,30.0,43.0,37.0,14.0,8.0,8.0,14.0,13.0,€510K,Attacker,22-25
R. Garay,21,Argentina,60,74,450000.0,1000.0,1583,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,17.0,"Jan 4, 2016",0,2020,5'11,154lbs,55+2,55+2,55+2,58+2,57+2,57+2,57+2,58+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,55+2,55+2,55+2,55+2,55+2,54+2,50+2,50+2,50+2,54+2,51.0,45.0,47.0,66.0,54.0,61.0,60.0,53.0,63.0,64.0,69.0,59.0,59.0,57.0,62.0,58.0,47.0,71.0,64.0,43.0,41.0,31.0,55.0,58.0,48.0,63.0,50.0,52.0,57.0,8.0,12.0,6.0,7.0,5.0,€934K,Midfielder,16-21
M. Herrera,19,Argentina,60,73,350000.0,1000.0,1463,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,RB,42.0,"Sep 21, 2018",0,2021,5'11,157lbs,48+2,48+2,48+2,54+2,51+2,51+2,51+2,54+2,51+2,51+2,51+2,55+2,51+2,51+2,51+2,55+2,59+2,53+2,53+2,53+2,59+2,59+2,55+2,55+2,55+2,59+2,58.0,27.0,53.0,57.0,27.0,65.0,33.0,34.0,35.0,60.0,62.0,65.0,59.0,58.0,61.0,32.0,60.0,64.0,50.0,34.0,45.0,55.0,56.0,33.0,44.0,51.0,53.0,62.0,60.0,11.0,14.0,10.0,14.0,12.0,€744K,Defender,16-21
J. Illanes,21,Argentina,60,68,270000.0,1000.0,1347,Right,1.0,3.0,2.0,Low/ High,Lean,No,CB,21.0,"Jul 12, 2018",0,2019,6'1,176lbs,40+2,40+2,40+2,38+2,38+2,38+2,38+2,38+2,37+2,37+2,37+2,40+2,40+2,40+2,40+2,40+2,52+2,51+2,51+2,51+2,52+2,55+2,58+2,58+2,58+2,55+2,34.0,27.0,55.0,39.0,31.0,38.0,26.0,34.0,38.0,36.0,62.0,53.0,49.0,54.0,57.0,39.0,73.0,63.0,64.0,26.0,53.0,53.0,30.0,31.0,40.0,43.0,61.0,66.0,71.0,7.0,7.0,5.0,10.0,15.0,€446K,Defender,16-21
M. Peano,19,Argentina,60,74,375000.0,1000.0,908,Right,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,34.0,"Oct 31, 2015",0,2021,6'1,154lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,10.0,15.0,26.0,7.0,16.0,12.0,14.0,22.0,17.0,25.0,28.0,40.0,53.0,44.0,24.0,48.0,21.0,59.0,9.0,17.0,8.0,7.0,28.0,18.0,37.0,7.0,13.0,12.0,65.0,56.0,57.0,57.0,62.0,€797K,Goalkeeper,16-21
F. Brener,20,Argentina,60,73,400000.0,2000.0,1528,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RM,7.0,"Jun 1, 2017",0,2021,5'7,152lbs,60+2,60+2,60+2,59+2,59+2,59+2,59+2,59+2,58+2,58+2,58+2,58+2,51+2,51+2,51+2,58+2,45+2,41+2,41+2,41+2,45+2,43+2,36+2,36+2,36+2,43+2,52.0,65.0,49.0,53.0,58.0,66.0,55.0,44.0,50.0,63.0,68.0,71.0,65.0,45.0,84.0,75.0,38.0,58.0,52.0,58.0,32.0,19.0,55.0,51.0,67.0,55.0,29.0,29.0,32.0,9.0,12.0,14.0,5.0,5.0,€830K,Midfielder,16-21
G. Guiffrey,20,Argentina,60,71,325000.0,2000.0,1393,Left,1.0,3.0,2.0,Low/ High,Lean,No,CB,24.0,"Jul 23, 2018",0,2021,6'0,163lbs,43+2,43+2,43+2,40+2,40+2,40+2,40+2,40+2,39+2,39+2,39+2,42+2,42+2,42+2,42+2,42+2,52+2,52+2,52+2,52+2,52+2,55+2,58+2,58+2,58+2,55+2,34.0,29.0,58.0,45.0,35.0,33.0,29.0,30.0,42.0,41.0,62.0,62.0,57.0,59.0,63.0,45.0,74.0,61.0,60.0,29.0,53.0,51.0,31.0,28.0,39.0,52.0,59.0,68.0,64.0,11.0,8.0,9.0,10.0,14.0,€553K,Defender,16-21
J. Cacciabue,20,Argentina,60,71,350000.0,2000.0,1601,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RDM,31.0,"Jan 26, 2018",0,2021,5'8,161lbs,52+2,52+2,52+2,54+2,54+2,54+2,54+2,54+2,56+2,56+2,56+2,55+2,58+2,58+2,58+2,55+2,58+2,60+2,60+2,60+2,58+2,58+2,58+2,58+2,58+2,58+2,45.0,42.0,57.0,67.0,49.0,55.0,45.0,39.0,58.0,64.0,54.0,57.0,62.0,60.0,67.0,56.0,59.0,66.0,56.0,40.0,60.0,53.0,41.0,58.0,54.0,58.0,58.0,60.0,62.0,13.0,7.0,14.0,10.0,13.0,€595K,Midfielder,16-21
C. Ojeda,19,Argentina,60,77,450000.0,1000.0,1496,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,LW,28.0,"Jun 1, 2017",0,2020,5'7,146lbs,55+2,55+2,55+2,60+2,58+2,58+2,58+2,60+2,59+2,59+2,59+2,59+2,54+2,54+2,54+2,59+2,47+2,43+2,43+2,43+2,47+2,45+2,37+2,37+2,37+2,45+2,61.0,55.0,44.0,56.0,51.0,65.0,54.0,40.0,55.0,65.0,69.0,71.0,70.0,41.0,77.0,61.0,44.0,57.0,41.0,53.0,29.0,21.0,54.0,61.0,65.0,63.0,40.0,32.0,28.0,6.0,6.0,12.0,7.0,5.0,€956K,Attacker,16-21
T. Almada,17,Argentina,60,80,400000.0,1000.0,1589,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,23.0,"Jul 23, 2018",0,2021,5'7,137lbs,53+2,53+2,53+2,58+2,57+2,57+2,57+2,58+2,58+2,58+2,58+2,59+2,58+2,58+2,58+2,59+2,56+2,55+2,55+2,55+2,56+2,55+2,51+2,51+2,51+2,55+2,51.0,36.0,50.0,62.0,51.0,62.0,53.0,48.0,59.0,60.0,69.0,66.0,64.0,59.0,61.0,55.0,57.0,61.0,43.0,52.0,60.0,48.0,62.0,58.0,44.0,59.0,45.0,51.0,55.0,12.0,8.0,9.0,8.0,10.0,€1M,Attacker,16-21
F. Costa,29,Argentina,60,61,160000.0,2000.0,903,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,21.0,"Jan 15, 2016",0,2019,6'2,196lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,15.0,24.0,6.0,10.0,13.0,9.0,25.0,16.0,26.0,32.0,45.0,59.0,29.0,24.0,52.0,22.0,55.0,10.0,18.0,10.0,6.0,30.0,12.0,42.0,20.0,9.0,15.0,62.0,57.0,55.0,56.0,63.0,€244K,Goalkeeper,26-30
B. Galván,17,Argentina,60,77,425000.0,1000.0,1620,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,29.0,"Jul 1, 2017",0,2021,5'5,143lbs,59+2,59+2,59+2,61+2,60+2,60+2,60+2,61+2,59+2,59+2,59+2,61+2,56+2,56+2,56+2,61+2,55+2,53+2,53+2,53+2,55+2,54+2,51+2,51+2,51+2,54+2,54.0,60.0,58.0,62.0,43.0,63.0,50.0,32.0,58.0,58.0,83.0,72.0,73.0,55.0,74.0,55.0,76.0,61.0,51.0,42.0,55.0,46.0,59.0,55.0,42.0,54.0,40.0,49.0,48.0,10.0,13.0,10.0,6.0,7.0,€903K,Attacker,16-21
J. Pereyra,19,Argentina,60,77,450000.0,1000.0,1617,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,CM,7.0,"Jan 1, 2016",0,2020,5'11,157lbs,58+2,58+2,58+2,61+2,60+2,60+2,60+2,61+2,62+2,62+2,62+2,61+2,59+2,59+2,59+2,61+2,52+2,51+2,51+2,51+2,52+2,50+2,47+2,47+2,47+2,50+2,55.0,47.0,45.0,69.0,48.0,63.0,56.0,51.0,58.0,64.0,63.0,66.0,68.0,58.0,65.0,64.0,65.0,65.0,64.0,65.0,45.0,29.0,61.0,59.0,52.0,42.0,50.0,38.0,37.0,8.0,12.0,10.0,10.0,7.0,€956K,Midfielder,16-21
S. Lebus,22,Argentina,60,70,325000.0,2000.0,1518,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,RM,19.0,"Jan 4, 2016",0,2020,5'11,161lbs,51+2,51+2,51+2,57+2,55+2,55+2,55+2,57+2,57+2,57+2,57+2,58+2,56+2,56+2,56+2,58+2,53+2,50+2,50+2,50+2,53+2,51+2,46+2,46+2,46+2,51+2,58.0,33.0,48.0,60.0,44.0,62.0,48.0,40.0,55.0,63.0,71.0,62.0,68.0,54.0,61.0,50.0,63.0,71.0,64.0,53.0,44.0,39.0,50.0,56.0,42.0,58.0,28.0,41.0,45.0,7.0,13.0,7.0,5.0,13.0,€553K,Midfielder,22-25
L. Valenti,19,Argentina,60,75,400000.0,1000.0,1344,Right,1.0,3.0,2.0,Medium/ High,Lean,No,CB,30.0,"Oct 5, 2018",0,2021,6'2,176lbs,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,40+2,40+2,40+2,42+2,43+2,43+2,43+2,42+2,54+2,53+2,53+2,53+2,54+2,56+2,59+2,59+2,59+2,56+2,31.0,26.0,59.0,55.0,29.0,29.0,30.0,35.0,34.0,51.0,59.0,64.0,56.0,53.0,51.0,37.0,68.0,63.0,66.0,25.0,47.0,60.0,25.0,29.0,46.0,52.0,55.0,64.0,62.0,6.0,8.0,7.0,6.0,8.0,€850K,Defender,16-21
J. Chicco,20,Argentina,60,76,425000.0,2000.0,1530,Right,1.0,3.0,2.0,Low/ Medium,Normal,No,CDM,40.0,"Jan 1, 2016",0,2021,6'1,161lbs,50+2,50+2,50+2,51+2,50+2,50+2,50+2,51+2,52+2,52+2,52+2,53+2,55+2,55+2,55+2,53+2,58+2,59+2,59+2,59+2,58+2,58+2,59+2,59+2,59+2,58+2,45.0,34.0,59.0,60.0,30.0,54.0,46.0,35.0,54.0,61.0,57.0,63.0,62.0,59.0,54.0,57.0,60.0,73.0,72.0,45.0,60.0,56.0,30.0,49.0,38.0,46.0,55.0,60.0,58.0,12.0,8.0,6.0,11.0,7.0,€861K,Midfielder,16-21
H. Tijanovich,22,Argentina,60,69,325000.0,2000.0,1549,Right,1.0,3.0,2.0,Medium/ Low,Normal,No,LS,11.0,"Jul 28, 2018",0,2019,5'8,150lbs,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,61+2,61+2,61+2,59+2,53+2,53+2,53+2,59+2,46+2,44+2,44+2,44+2,46+2,44+2,41+2,41+2,41+2,44+2,33.0,63.0,50.0,58.0,48.0,60.0,45.0,47.0,41.0,63.0,77.0,78.0,75.0,59.0,72.0,60.0,75.0,60.0,58.0,46.0,36.0,24.0,63.0,62.0,58.0,57.0,59.0,17.0,19.0,12.0,5.0,5.0,14.0,7.0,€553K,Attacker,22-25
J. Álvarez,18,Argentina,60,80,425000.0,2000.0,1439,Right,1.0,3.0,2.0,High/ Low,Normal,No,ST,9.0,"Aug 30, 2018",0,2021,5'7,143lbs,59+2,59+2,59+2,58+2,59+2,59+2,59+2,58+2,56+2,56+2,56+2,55+2,49+2,49+2,49+2,55+2,41+2,37+2,37+2,37+2,41+2,39+2,33+2,33+2,33+2,39+2,37.0,59.0,54.0,55.0,45.0,60.0,53.0,59.0,43.0,60.0,77.0,74.0,61.0,57.0,76.0,70.0,48.0,41.0,29.0,59.0,32.0,20.0,59.0,42.0,58.0,65.0,25.0,20.0,21.0,6.0,10.0,8.0,15.0,6.0,€1M,Attacker,16-21
J. Mendive,21,Argentina,60,69,240000.0,1000.0,907,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,17.0,"Jul 1, 2017",0,2021,5'10,152lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,9.0,12.0,27.0,10.0,11.0,11.0,14.0,28.0,13.0,21.0,26.0,34.0,57.0,44.0,27.0,65.0,17.0,36.0,6.0,21.0,13.0,7.0,34.0,19.0,40.0,7.0,15.0,11.0,53.0,66.0,60.0,61.0,57.0,€408K,Goalkeeper,16-21
F. Núñez,22,Argentina,60,69,325000.0,2000.0,1504,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RM,23.0,"Dec 30, 2014",0,2021,5'9,154lbs,61+2,61+2,61+2,60+2,62+2,62+2,62+2,60+2,60+2,60+2,60+2,59+2,52+2,52+2,52+2,59+2,42+2,39+2,39+2,39+2,42+2,40+2,35+2,35+2,35+2,40+2,38.0,63.0,57.0,57.0,62.0,71.0,54.0,37.0,40.0,62.0,71.0,67.0,56.0,60.0,72.0,67.0,61.0,57.0,49.0,57.0,31.0,19.0,55.0,58.0,70.0,47.0,34.0,14.0,16.0,7.0,10.0,9.0,12.0,11.0,€536K,Midfielder,22-25
L. Chiappero,24,Argentina,60,67,210000.0,1000.0,1032,Left,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2016",0,2021,6'2,165lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,10.0,17.0,26.0,9.0,16.0,14.0,15.0,24.0,22.0,49.0,46.0,44.0,60.0,55.0,22.0,62.0,35.0,43.0,13.0,23.0,15.0,12.0,35.0,17.0,43.0,15.0,14.0,13.0,62.0,54.0,58.0,57.0,61.0,€357K,Goalkeeper,22-25
J. Franzoni,27,Argentina,60,60,220000.0,3000.0,1437,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,9.0,"Jul 1, 2017",0,2021,5'11,165lbs,59+2,59+2,59+2,56+2,57+2,57+2,57+2,56+2,55+2,55+2,55+2,53+2,48+2,48+2,48+2,53+2,40+2,38+2,38+2,38+2,40+2,38+2,36+2,36+2,36+2,38+2,37.0,62.0,58.0,51.0,51.0,59.0,45.0,37.0,38.0,61.0,67.0,63.0,62.0,58.0,59.0,62.0,67.0,46.0,62.0,63.0,33.0,20.0,52.0,47.0,61.0,49.0,25.0,22.0,15.0,14.0,7.0,12.0,12.0,9.0,€319K,Attacker,26-30
G. Canto,24,Argentina,60,68,260000.0,2000.0,1416,Left,1.0,3.0,2.0,Low/ Medium,Lean,No,CB,21.0,"Jul 30, 2018",0,2019,6'0,183lbs,45+2,45+2,45+2,42+2,41+2,41+2,41+2,42+2,42+2,42+2,42+2,44+2,46+2,46+2,46+2,44+2,54+2,55+2,55+2,55+2,54+2,56+2,59+2,59+2,59+2,56+2,45.0,38.0,62.0,60.0,27.0,34.0,29.0,32.0,50.0,50.0,55.0,55.0,58.0,48.0,59.0,55.0,61.0,60.0,70.0,32.0,55.0,60.0,24.0,23.0,48.0,46.0,55.0,62.0,59.0,9.0,10.0,11.0,7.0,13.0,€494K,Defender,22-25
N. Temperini,23,Argentina,60,69,240000.0,2000.0,968,Right,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,12.0,"Sep 13, 2015",0,2020,6'1,172lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,9.0,16.0,22.0,16.0,14.0,15.0,13.0,21.0,25.0,24.0,31.0,40.0,56.0,56.0,20.0,60.0,27.0,54.0,11.0,19.0,12.0,7.0,20.0,23.0,34.0,10.0,19.0,15.0,62.0,56.0,61.0,58.0,62.0,€408K,Goalkeeper,22-25
N. Bazzana,22,Argentina,60,68,260000.0,2000.0,1374,Right,1.0,3.0,2.0,Low/ Medium,Normal,No,CB,2.0,"Jan 1, 2017",0,2020,6'0,179lbs,42+2,42+2,42+2,39+2,40+2,40+2,40+2,39+2,40+2,40+2,40+2,41+2,44+2,44+2,44+2,41+2,52+2,54+2,54+2,54+2,52+2,55+2,59+2,59+2,59+2,55+2,30.0,26.0,56.0,50.0,27.0,28.0,33.0,32.0,44.0,47.0,57.0,60.0,46.0,57.0,56.0,46.0,71.0,61.0,68.0,24.0,58.0,59.0,32.0,31.0,40.0,41.0,56.0,63.0,60.0,15.0,9.0,6.0,13.0,13.0,€442K,Defender,22-25
M. Molina,18,Argentina,60,77,425000.0,2000.0,1441,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,26.0,"Dec 9, 2017",0,2021,6'0,159lbs,58+2,58+2,58+2,58+2,58+2,58+2,58+2,58+2,57+2,57+2,57+2,56+2,50+2,50+2,50+2,56+2,42+2,39+2,39+2,39+2,42+2,41+2,37+2,37+2,37+2,41+2,41.0,63.0,60.0,52.0,41.0,61.0,39.0,40.0,39.0,53.0,71.0,77.0,65.0,58.0,62.0,53.0,58.0,54.0,53.0,57.0,30.0,24.0,58.0,57.0,62.0,56.0,33.0,23.0,13.0,6.0,11.0,11.0,10.0,6.0,€861K,Attacker,16-21
C. Pombo,24,Argentina,60,66,280000.0,2000.0,1620,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CM,21.0,"Jul 23, 2018",0,2019,5'7,152lbs,57+2,57+2,57+2,58+2,58+2,58+2,58+2,58+2,58+2,58+2,58+2,59+2,58+2,58+2,58+2,59+2,57+2,56+2,56+2,56+2,57+2,56+2,52+2,52+2,52+2,56+2,57.0,52.0,54.0,62.0,43.0,58.0,45.0,48.0,59.0,60.0,67.0,64.0,55.0,60.0,81.0,62.0,61.0,66.0,45.0,49.0,64.0,54.0,60.0,57.0,41.0,49.0,48.0,48.0,50.0,7.0,10.0,8.0,12.0,13.0,€476K,Midfielder,22-25
E. Bullaude,17,Argentina,60,75,425000.0,1000.0,1432,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,33.0,"Oct 19, 2018",0,2021,6'0,165lbs,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,58+2,58+2,58+2,58+2,52+2,52+2,52+2,58+2,42+2,38+2,38+2,38+2,42+2,39+2,32+2,32+2,32+2,39+2,52.0,61.0,50.0,60.0,55.0,63.0,57.0,37.0,44.0,59.0,66.0,63.0,60.0,62.0,56.0,60.0,51.0,58.0,56.0,57.0,28.0,13.0,58.0,53.0,58.0,55.0,16.0,20.0,16.0,11.0,6.0,14.0,6.0,6.0,€882K,Attacker,16-21
B. Garré,17,Argentina,60,78,400000.0,7000.0,1518,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,LW,73.0,"Jul 15, 2017",0,2020,5'7,139lbs,56+2,56+2,56+2,59+2,57+2,57+2,57+2,59+2,56+2,56+2,56+2,58+2,50+2,50+2,50+2,58+2,48+2,42+2,42+2,42+2,48+2,45+2,38+2,38+2,38+2,45+2,62.0,58.0,50.0,51.0,53.0,65.0,50.0,59.0,45.0,61.0,74.0,70.0,77.0,50.0,75.0,59.0,50.0,60.0,46.0,43.0,35.0,25.0,53.0,52.0,58.0,48.0,29.0,33.0,29.0,10.0,8.0,8.0,8.0,12.0,€990K,Attacker,16-21
F. Juárez,19,Argentina,60,73,375000.0,1000.0,1565,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,CM,16.0,"Feb 13, 2016",0,2020,5'10,146lbs,53+2,53+2,53+2,54+2,55+2,55+2,55+2,54+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,57+2,55+2,56+2,56+2,56+2,55+2,55+2,52+2,52+2,52+2,55+2,49.0,38.0,59.0,71.0,40.0,57.0,47.0,46.0,70.0,57.0,59.0,62.0,57.0,60.0,73.0,61.0,65.0,63.0,44.0,39.0,64.0,48.0,54.0,51.0,44.0,47.0,40.0,49.0,57.0,5.0,10.0,7.0,7.0,12.0,€797K,Midfielder,16-21
A. Rodríguez,22,Argentina,60,71,350000.0,3000.0,1639,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,14.0,"Nov 27, 2017",0,2021,5'7,154lbs,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,58+2,58+2,58+2,60+2,56+2,56+2,56+2,56+2,56+2,56+2,54+2,54+2,54+2,56+2,49.0,62.0,43.0,61.0,32.0,57.0,40.0,46.0,58.0,61.0,70.0,75.0,69.0,61.0,73.0,61.0,59.0,51.0,58.0,50.0,64.0,51.0,63.0,58.0,49.0,55.0,48.0,57.0,55.0,14.0,14.0,13.0,9.0,8.0,€595K,Attacker,22-25
N. Arena,20,Argentina,60,71,325000.0,2000.0,1396,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,15.0,"Jan 3, 2017",0,2020,6'0,150lbs,43+2,43+2,43+2,42+2,42+2,42+2,42+2,42+2,41+2,41+2,41+2,44+2,43+2,43+2,43+2,44+2,54+2,53+2,53+2,53+2,54+2,56+2,58+2,58+2,58+2,56+2,29.0,25.0,57.0,40.0,31.0,43.0,33.0,31.0,36.0,49.0,66.0,66.0,58.0,61.0,56.0,42.0,67.0,64.0,60.0,26.0,56.0,64.0,27.0,34.0,41.0,49.0,60.0,59.0,61.0,12.0,14.0,9.0,13.0,6.0,€553K,Defender,16-21
S. Sosa,19,Argentina,59,74,300000.0,1000.0,1517,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,13.0,"Aug 30, 2018",0,2021,5'10,172lbs,49+2,49+2,49+2,51+2,51+2,51+2,51+2,51+2,53+2,53+2,53+2,53+2,55+2,55+2,55+2,53+2,55+2,57+2,57+2,57+2,55+2,55+2,56+2,56+2,56+2,55+2,42.0,38.0,52.0,64.0,34.0,59.0,39.0,40.0,61.0,58.0,58.0,55.0,57.0,55.0,64.0,56.0,58.0,58.0,60.0,41.0,60.0,53.0,32.0,54.0,47.0,51.0,56.0,54.0,60.0,6.0,13.0,13.0,10.0,10.0,€608K,Midfielder,16-21
M. Fonseca,22,Argentina,59,68,240000.0,2000.0,1413,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,41.0,"May 4, 2018",0,2021,5'8,152lbs,58+2,58+2,58+2,57+2,58+2,58+2,58+2,57+2,56+2,56+2,56+2,56+2,50+2,50+2,50+2,56+2,41+2,37+2,37+2,37+2,41+2,38+2,32+2,32+2,32+2,38+2,39.0,62.0,54.0,55.0,49.0,60.0,42.0,33.0,40.0,57.0,68.0,69.0,63.0,59.0,65.0,57.0,62.0,63.0,50.0,60.0,31.0,18.0,57.0,49.0,60.0,58.0,18.0,16.0,14.0,11.0,6.0,6.0,10.0,10.0,€396K,Attacker,22-25
E. Coronel,21,Argentina,59,67,200000.0,2000.0,1391,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,32.0,"Jan 1, 2018",0,2021,5'9,161lbs,43+2,43+2,43+2,41+2,41+2,41+2,41+2,41+2,41+2,41+2,41+2,43+2,45+2,45+2,45+2,43+2,55+2,55+2,55+2,55+2,55+2,57+2,60+2,60+2,60+2,57+2,32.0,25.0,59.0,55.0,28.0,31.0,30.0,32.0,34.0,56.0,55.0,57.0,49.0,58.0,75.0,47.0,70.0,64.0,58.0,22.0,52.0,55.0,30.0,29.0,45.0,50.0,66.0,64.0,66.0,7.0,10.0,13.0,9.0,8.0,€340K,Defender,16-21
N. Tenaglia,22,Argentina,59,69,220000.0,2000.0,1453,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,RB,14.0,"Jun 1, 2017",0,2019,6'0,157lbs,47+2,47+2,47+2,52+2,50+2,50+2,50+2,52+2,52+2,52+2,52+2,53+2,51+2,51+2,51+2,53+2,57+2,55+2,55+2,55+2,57+2,58+2,58+2,58+2,58+2,58+2,54.0,27.0,54.0,63.0,34.0,59.0,31.0,40.0,31.0,58.0,58.0,62.0,59.0,57.0,58.0,30.0,60.0,49.0,56.0,33.0,66.0,57.0,51.0,45.0,40.0,48.0,40.0,68.0,69.0,12.0,7.0,9.0,8.0,8.0,€374K,Defender,22-25
V. Burgoa,17,Argentina,59,74,300000.0,1000.0,1618,Left,1.0,2.0,2.0,High/ High,Lean,No,LCM,39.0,"Apr 18, 2018",0,2020,5'9,150lbs,56+2,56+2,56+2,56+2,57+2,57+2,57+2,56+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,56+2,57+2,57+2,57+2,56+2,57+2,56+2,56+2,56+2,57+2,41.0,40.0,54.0,63.0,49.0,60.0,45.0,44.0,59.0,64.0,67.0,64.0,60.0,57.0,67.0,66.0,56.0,60.0,49.0,56.0,60.0,47.0,59.0,48.0,50.0,54.0,62.0,56.0,60.0,13.0,6.0,14.0,9.0,13.0,€623K,Midfielder,16-21
A. Casco,21,Argentina,59,66,220000.0,2000.0,1458,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,LM,27.0,"Jun 22, 2018",0,2021,5'8,159lbs,53+2,53+2,53+2,56+2,54+2,54+2,54+2,56+2,55+2,55+2,55+2,57+2,52+2,52+2,52+2,57+2,48+2,44+2,44+2,44+2,48+2,46+2,38+2,38+2,38+2,46+2,59.0,53.0,46.0,60.0,46.0,57.0,49.0,49.0,57.0,54.0,65.0,69.0,63.0,47.0,62.0,48.0,45.0,68.0,50.0,44.0,33.0,21.0,58.0,49.0,57.0,56.0,29.0,37.0,34.0,8.0,14.0,8.0,13.0,6.0,€374K,Midfielder,16-21
L. Merolla,23,Argentina,59,64,180000.0,2000.0,1176,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,23.0,"Jul 24, 2018",0,2020,6'4,187lbs,38+2,38+2,38+2,32+2,33+2,33+2,33+2,32+2,32+2,32+2,32+2,34+2,38+2,38+2,38+2,34+2,48+2,50+2,50+2,50+2,48+2,50+2,57+2,57+2,57+2,50+2,29.0,25.0,69.0,43.0,24.0,27.0,26.0,24.0,35.0,37.0,31.0,48.0,30.0,58.0,35.0,36.0,30.0,59.0,85.0,24.0,45.0,62.0,17.0,25.0,30.0,53.0,53.0,57.0,54.0,14.0,9.0,8.0,15.0,12.0,€284K,Defender,22-25
G. Verón,17,Argentina,59,79,300000.0,1000.0,1448,Right,1.0,3.0,2.0,High/ Low,Normal,No,ST,16.0,"Jan 28, 2018",0,2021,6'0,181lbs,58+2,58+2,58+2,54+2,56+2,56+2,56+2,54+2,54+2,54+2,54+2,53+2,49+2,49+2,49+2,53+2,43+2,43+2,43+2,43+2,43+2,42+2,44+2,44+2,44+2,42+2,36.0,66.0,66.0,52.0,48.0,55.0,41.0,36.0,33.0,61.0,59.0,52.0,49.0,49.0,62.0,56.0,62.0,62.0,60.0,49.0,54.0,22.0,55.0,53.0,62.0,49.0,55.0,26.0,27.0,8.0,10.0,8.0,6.0,8.0,€735K,Attacker,16-21
