Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
M. Insaurralde,19,Argentina,61,79,525000.0,2000.0,1640,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CM,36.0,"Jul 23, 2018",0,2022,5.9,154.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,61.0,57.0,56.0,56.0,56.0,57.0,56.0,51.0,51.0,51.0,56.0,49.0,50.0,47.0,71.0,55.0,64.0,52.0,51.0,62.0,61.0,71.0,68.0,64.0,63.0,63.0,56.0,57.0,68.0,54.0,43.0,55.0,43.0,59.0,58.0,56.0,63.0,48.0,45.0,58.0,8.0,14.0,6.0,9.0,12.0,€1.1M
F. Medina,19,Argentina,61,77,475000.0,1000.0,1483,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,LB,30.0,"Jan 30, 2018",0,2021,5.11,172.0,47.0,47.0,47.0,53.0,50.0,50.0,50.0,53.0,50.0,50.0,50.0,54.0,49.0,49.0,49.0,54.0,59.0,54.0,54.0,54.0,59.0,59.0,57.0,57.0,57.0,59.0,54.0,33.0,50.0,49.0,29.0,58.0,36.0,32.0,35.0,59.0,71.0,70.0,63.0,60.0,60.0,27.0,60.0,67.0,62.0,32.0,57.0,56.0,45.0,40.0,44.0,48.0,54.0,63.0,61.0,13.0,5.0,12.0,13.0,13.0,€1M
J. Méndez,20,Argentina,61,76,550000.0,2000.0,1628,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LW,14.0,"Jul 1, 2015",0,2020,5.9,152.0,57.0,57.0,57.0,61.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,62.0,57.0,57.0,57.0,62.0,55.0,53.0,53.0,53.0,55.0,54.0,49.0,49.0,49.0,54.0,58.0,48.0,47.0,62.0,49.0,66.0,56.0,54.0,54.0,70.0,67.0,72.0,66.0,55.0,71.0,64.0,56.0,65.0,53.0,44.0,48.0,33.0,59.0,58.0,55.0,62.0,57.0,44.0,46.0,12.0,11.0,8.0,8.0,12.0,€1.1M
W. Bracamonte,20,Argentina,61,73,450000.0,2000.0,1565,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,LM,15.0,"Sep 29, 2016",0,2021,5.9,154.0,59.0,59.0,59.0,60.0,59.0,59.0,59.0,60.0,59.0,59.0,59.0,60.0,54.0,54.0,54.0,60.0,48.0,45.0,45.0,45.0,48.0,46.0,41.0,41.0,41.0,46.0,53.0,55.0,55.0,59.0,45.0,64.0,43.0,38.0,54.0,63.0,71.0,74.0,73.0,58.0,76.0,61.0,60.0,63.0,67.0,56.0,40.0,24.0,52.0,54.0,60.0,55.0,33.0,26.0,29.0,11.0,15.0,14.0,11.0,8.0,€765K
F. Gattoni,19,Argentina,61,80,500000.0,1000.0,1389,Right,1.0,4.0,2.0,Low/ High,Lean,No,CB,24.0,"Dec 4, 2017",0,2021,6.0,159.0,43.0,43.0,43.0,42.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,44.0,45.0,45.0,45.0,44.0,56.0,55.0,55.0,55.0,56.0,59.0,60.0,60.0,60.0,59.0,28.0,26.0,60.0,59.0,26.0,33.0,33.0,35.0,26.0,59.0,65.0,68.0,44.0,45.0,67.0,47.0,65.0,68.0,51.0,30.0,50.0,64.0,26.0,32.0,42.0,59.0,60.0,68.0,63.0,14.0,5.0,11.0,8.0,11.0,€1.1M
M. Gallegos,21,Argentina,61,69,375000.0,2000.0,1431,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,ST,26.0,"Aug 31, 2017",0,2021,5.1,154.0,60.0,60.0,60.0,55.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,53.0,48.0,48.0,48.0,53.0,38.0,36.0,36.0,36.0,38.0,37.0,35.0,35.0,35.0,37.0,33.0,70.0,63.0,51.0,50.0,63.0,41.0,36.0,32.0,52.0,56.0,54.0,57.0,60.0,68.0,56.0,66.0,57.0,56.0,62.0,33.0,18.0,62.0,47.0,71.0,53.0,21.0,16.0,21.0,12.0,12.0,9.0,15.0,11.0,€638K
F. Otárola,32,Argentina,61,61,140000.0,1000.0,1090,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,No,GK,23.0,"Jul 2, 2017",0,2018,5.11,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,30.0,28.0,20.0,30.0,31.0,10.0,20.0,34.0,34.0,31.0,26.0,54.0,45.0,23.0,56.0,16.0,61.0,20.0,40.0,28.0,10.0,34.0,45.0,45.0,11.0,12.0,10.0,59.0,64.0,63.0,58.0,60.0,€189K
F. Sivetti,20,Argentina,61,71,400000.0,2000.0,1624,Right,1.0,3.0,2.0,Low/ High,Normal,No,CM,27.0,"Jun 30, 2018",0,2020,5.1,165.0,54.0,54.0,54.0,57.0,56.0,56.0,56.0,57.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,60.0,55.0,44.0,63.0,69.0,41.0,62.0,43.0,39.0,66.0,64.0,67.0,64.0,62.0,59.0,66.0,58.0,61.0,59.0,60.0,37.0,63.0,54.0,39.0,57.0,48.0,49.0,53.0,59.0,63.0,14.0,7.0,9.0,7.0,12.0,€680K
A. Maziero,20,Argentina,61,74,500000.0,2000.0,1479,Right,1.0,3.0,2.0,Medium/ Low,Normal,No,ST,23.0,"Mar 18, 2018",0,2020,5.1,165.0,59.0,59.0,59.0,56.0,58.0,58.0,58.0,56.0,55.0,55.0,55.0,55.0,49.0,49.0,49.0,55.0,43.0,40.0,40.0,40.0,43.0,42.0,38.0,38.0,38.0,42.0,46.0,62.0,64.0,54.0,48.0,55.0,49.0,47.0,36.0,60.0,63.0,69.0,58.0,54.0,63.0,64.0,64.0,54.0,56.0,56.0,28.0,24.0,58.0,50.0,60.0,49.0,30.0,24.0,25.0,15.0,12.0,13.0,12.0,6.0,€1.1M
E. Rueda,22,Argentina,61,69,375000.0,2000.0,1598,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RW,17.0,"Nov 2, 2016",0,2019,5.9,159.0,58.0,58.0,58.0,60.0,59.0,59.0,59.0,60.0,58.0,58.0,58.0,59.0,52.0,52.0,52.0,59.0,50.0,46.0,46.0,46.0,50.0,48.0,45.0,45.0,45.0,48.0,61.0,61.0,43.0,53.0,56.0,64.0,55.0,44.0,48.0,60.0,74.0,73.0,64.0,58.0,78.0,62.0,70.0,51.0,58.0,52.0,38.0,30.0,54.0,53.0,62.0,59.0,61.0,32.0,30.0,12.0,10.0,13.0,11.0,7.0,€619K
L. Mosevich,21,Argentina,61,73,400000.0,2000.0,1328,Right,1.0,2.0,2.0,Low/ Medium,Normal,No,CB,5.0,0,Argentinos Juniors,"Jun 30, 2019",6.2,179.0,39.0,39.0,39.0,35.0,37.0,37.0,37.0,35.0,35.0,35.0,35.0,37.0,38.0,38.0,38.0,37.0,49.0,50.0,50.0,50.0,49.0,52.0,59.0,59.0,59.0,52.0,26.0,20.0,55.0,38.0,26.0,31.0,35.0,33.0,30.0,40.0,58.0,49.0,34.0,51.0,54.0,48.0,83.0,56.0,72.0,29.0,67.0,56.0,32.0,30.0,42.0,43.0,59.0,64.0,62.0,14.0,5.0,11.0,5.0,13.0,0
J. Vázquez,23,Argentina,61,67,350000.0,1000.0,1417,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,26.0,"Jul 31, 2018",0,2021,6.0,170.0,59.0,59.0,59.0,57.0,59.0,59.0,59.0,57.0,56.0,56.0,56.0,55.0,47.0,47.0,47.0,55.0,38.0,34.0,34.0,34.0,38.0,36.0,31.0,31.0,31.0,36.0,33.0,60.0,47.0,44.0,53.0,63.0,48.0,37.0,37.0,57.0,76.0,72.0,73.0,61.0,57.0,64.0,55.0,59.0,63.0,57.0,37.0,12.0,61.0,49.0,62.0,54.0,10.0,14.0,18.0,8.0,12.0,5.0,5.0,8.0,€543K
M. López,20,Argentina,61,72,450000.0,2000.0,1502,Right,1.0,2.0,2.0,High/ High,Lean,No,ST,14.0,"Jul 1, 2017",0,2020,5.11,163.0,60.0,60.0,60.0,57.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,55.0,51.0,51.0,51.0,55.0,43.0,41.0,41.0,41.0,43.0,42.0,40.0,40.0,40.0,42.0,44.0,64.0,62.0,55.0,45.0,60.0,45.0,33.0,38.0,58.0,60.0,61.0,69.0,60.0,63.0,66.0,68.0,57.0,60.0,61.0,40.0,23.0,57.0,54.0,63.0,58.0,35.0,23.0,22.0,13.0,12.0,11.0,6.0,14.0,€765K
L. Alzugaray,28,Argentina,61,61,250000.0,3000.0,1553,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,36.0,"Aug 10, 2018",0,2021,5.7,150.0,54.0,54.0,54.0,59.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,61.0,57.0,57.0,57.0,61.0,54.0,51.0,51.0,51.0,54.0,51.0,45.0,45.0,45.0,51.0,62.0,50.0,40.0,65.0,52.0,65.0,51.0,52.0,60.0,67.0,60.0,64.0,58.0,61.0,63.0,55.0,55.0,66.0,53.0,49.0,42.0,29.0,48.0,56.0,54.0,60.0,50.0,33.0,47.0,12.0,11.0,10.0,6.0,7.0,€375K
N. Andereggen,18,Argentina,61,79,525000.0,2000.0,1502,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,12.0,"Jan 1, 2015",0,2020,5.9,157.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,52.0,52.0,52.0,57.0,40.0,38.0,38.0,38.0,40.0,37.0,33.0,33.0,33.0,37.0,35.0,64.0,47.0,57.0,58.0,67.0,51.0,36.0,49.0,59.0,68.0,65.0,79.0,53.0,73.0,62.0,58.0,65.0,68.0,60.0,28.0,12.0,56.0,55.0,65.0,58.0,17.0,18.0,18.0,13.0,12.0,14.0,12.0,8.0,€1.1M
H. Tifner,21,Argentina,61,70,400000.0,2000.0,1557,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CAM,20.0,"Jul 23, 2018",0,2021,5.9,157.0,51.0,51.0,51.0,56.0,55.0,55.0,55.0,56.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,59.0,53.0,54.0,54.0,54.0,53.0,51.0,47.0,47.0,47.0,51.0,58.0,41.0,45.0,76.0,50.0,53.0,60.0,46.0,74.0,68.0,55.0,64.0,53.0,51.0,75.0,53.0,55.0,48.0,46.0,42.0,47.0,25.0,44.0,68.0,58.0,59.0,39.0,50.0,57.0,10.0,14.0,9.0,9.0,14.0,€680K
F. Mac Allister,22,Argentina,61,70,375000.0,2000.0,1649,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,5.0,"Jan 1, 2016",0,2019,5.9,157.0,54.0,54.0,54.0,56.0,57.0,57.0,57.0,56.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,60.0,62.0,62.0,62.0,60.0,60.0,61.0,61.0,61.0,60.0,44.0,35.0,53.0,68.0,44.0,63.0,45.0,45.0,65.0,64.0,66.0,69.0,61.0,60.0,71.0,62.0,68.0,58.0,62.0,41.0,63.0,59.0,52.0,53.0,50.0,60.0,61.0,64.0,60.0,12.0,5.0,6.0,12.0,8.0,€619K
A. Fontana,22,Argentina,61,71,400000.0,3000.0,1481,Right,1.0,2.0,2.0,High/ Medium,Normal,No,ST,17.0,"Oct 25, 2014",0,2023,5.9,159.0,60.0,60.0,60.0,58.0,59.0,59.0,59.0,58.0,57.0,57.0,57.0,57.0,51.0,51.0,51.0,57.0,43.0,41.0,41.0,41.0,43.0,41.0,39.0,39.0,39.0,41.0,38.0,63.0,58.0,58.0,48.0,56.0,43.0,30.0,37.0,65.0,72.0,66.0,58.0,53.0,62.0,57.0,74.0,62.0,65.0,47.0,31.0,17.0,62.0,52.0,62.0,50.0,44.0,20.0,12.0,14.0,12.0,13.0,14.0,16.0,€680K
E. Ojeda,20,Argentina,61,74,475000.0,2000.0,1619,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,25.0,"May 10, 2016",0,2019,5.11,159.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,58.0,59.0,59.0,59.0,58.0,57.0,58.0,58.0,58.0,57.0,57.0,55.0,55.0,55.0,57.0,50.0,49.0,55.0,68.0,36.0,58.0,41.0,54.0,63.0,61.0,61.0,67.0,66.0,55.0,56.0,62.0,59.0,61.0,61.0,55.0,55.0,53.0,45.0,61.0,56.0,51.0,45.0,57.0,58.0,6.0,6.0,13.0,14.0,12.0,€1M
F. Quiroz,20,Argentina,61,73,400000.0,2000.0,1706,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,LB,16.0,"Jul 1, 2017",0,2021,5.1,165.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,56.0,59.0,58.0,58.0,58.0,59.0,60.0,61.0,61.0,61.0,60.0,55.0,47.0,56.0,60.0,47.0,60.0,54.0,55.0,56.0,57.0,71.0,73.0,69.0,48.0,63.0,63.0,77.0,62.0,68.0,54.0,65.0,60.0,43.0,50.0,48.0,53.0,60.0,61.0,62.0,12.0,9.0,15.0,12.0,14.0,€680K
F. Álvarez,18,Argentina,61,80,475000.0,1000.0,1369,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,28.0,"Jan 11, 2018",0,2021,5.11,163.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,43.0,44.0,44.0,44.0,43.0,55.0,54.0,54.0,54.0,55.0,57.0,59.0,59.0,59.0,57.0,31.0,27.0,53.0,50.0,28.0,36.0,31.0,29.0,36.0,51.0,62.0,63.0,50.0,48.0,63.0,43.0,65.0,66.0,59.0,24.0,46.0,60.0,25.0,31.0,46.0,46.0,68.0,67.0,65.0,9.0,14.0,12.0,5.0,6.0,€986K
L. Balerdi,19,Argentina,61,78,500000.0,2000.0,1311,Right,1.0,2.0,2.0,Low/ Medium,Normal,No,CB,26.0,"Mar 1, 2018",0,2021,6.2,187.0,39.0,39.0,39.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,38.0,39.0,39.0,39.0,38.0,51.0,51.0,51.0,51.0,51.0,54.0,60.0,60.0,60.0,54.0,35.0,23.0,56.0,41.0,29.0,31.0,29.0,30.0,30.0,37.0,55.0,53.0,43.0,52.0,39.0,45.0,70.0,62.0,77.0,20.0,48.0,60.0,29.0,28.0,40.0,45.0,62.0,67.0,62.0,6.0,8.0,15.0,15.0,14.0,€1M
A. Melo,22,Argentina,61,72,425000.0,3000.0,1543,Right,1.0,3.0,2.0,Medium/ Low,Lean,No,RM,22.0,0,San Lorenzo de Almagro,"Jun 30, 2019",5.9,154.0,57.0,57.0,57.0,60.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,59.0,53.0,53.0,53.0,59.0,47.0,44.0,44.0,44.0,47.0,44.0,39.0,39.0,39.0,44.0,60.0,57.0,50.0,61.0,49.0,65.0,54.0,41.0,56.0,61.0,69.0,71.0,73.0,55.0,77.0,55.0,55.0,58.0,62.0,56.0,28.0,16.0,49.0,51.0,58.0,49.0,59.0,18.0,21.0,11.0,10.0,9.0,12.0,16.0,0
J. Vogliotti,33,Argentina,61,61,160000.0,1000.0,1394,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,ST,9.0,"Jul 7, 2018",0,2023,5.11,174.0,60.0,60.0,60.0,54.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,52.0,48.0,48.0,48.0,52.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,31.0,63.0,63.0,48.0,46.0,51.0,37.0,32.0,41.0,59.0,55.0,52.0,54.0,56.0,65.0,61.0,67.0,53.0,66.0,56.0,32.0,12.0,72.0,50.0,60.0,60.0,31.0,15.0,19.0,12.0,14.0,7.0,8.0,6.0,€216K
M. Comba,24,Argentina,61,66,325000.0,2000.0,1482,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RM,30.0,"Aug 3, 2018",0,2021,5.7,150.0,63.0,63.0,63.0,61.0,62.0,62.0,62.0,61.0,60.0,60.0,60.0,59.0,53.0,53.0,53.0,59.0,43.0,39.0,39.0,39.0,43.0,40.0,35.0,35.0,35.0,40.0,50.0,74.0,66.0,59.0,50.0,63.0,48.0,41.0,37.0,60.0,58.0,62.0,57.0,66.0,59.0,59.0,61.0,60.0,57.0,61.0,28.0,16.0,64.0,57.0,64.0,48.0,19.0,16.0,21.0,9.0,6.0,8.0,13.0,13.0,€512K
C. Ferreira,18,Argentina,61,81,525000.0,2000.0,1569,Right,1.0,3.0,2.0,Medium/ Low,Lean,No,CAM,21.0,"Oct 29, 2017",0,2020,5.9,152.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,51.0,51.0,51.0,51.0,51.0,50.0,46.0,46.0,46.0,50.0,47.0,45.0,52.0,70.0,52.0,61.0,54.0,50.0,67.0,63.0,65.0,67.0,58.0,55.0,78.0,62.0,59.0,51.0,47.0,57.0,40.0,27.0,50.0,58.0,56.0,59.0,44.0,43.0,48.0,10.0,11.0,5.0,8.0,9.0,€1.3M
K. Gutiérrez,21,Argentina,61,75,550000.0,2000.0,1721,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CM,13.0,"Aug 7, 2018",0,2019,5.6,143.0,54.0,54.0,54.0,58.0,57.0,57.0,57.0,58.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,61.0,61.0,57.0,57.0,57.0,61.0,53.0,43.0,48.0,63.0,45.0,60.0,51.0,61.0,64.0,59.0,73.0,74.0,71.0,57.0,81.0,61.0,63.0,73.0,49.0,52.0,62.0,60.0,50.0,61.0,53.0,54.0,59.0,58.0,59.0,9.0,10.0,14.0,14.0,11.0,€1.2M
F. Cambeses,21,Argentina,61,75,450000.0,1000.0,1027,Right,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,26.0,"Jan 4, 2016",0,2020,6.1,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,13.0,17.0,11.0,11.0,13.0,13.0,21.0,10.0,47.0,44.0,39.0,50.0,55.0,21.0,68.0,34.0,53.0,14.0,25.0,25.0,14.0,41.0,14.0,47.0,20.0,14.0,11.0,60.0,60.0,61.0,61.0,62.0,€956K
L. Compagnucci,22,Argentina,61,73,400000.0,1000.0,1629,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,29.0,"Jan 31, 2018",0,2018,5.9,161.0,54.0,54.0,54.0,58.0,57.0,57.0,57.0,58.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,59.0,58.0,58.0,59.0,59.0,59.0,58.0,41.0,44.0,48.0,61.0,36.0,61.0,39.0,35.0,59.0,63.0,74.0,73.0,67.0,54.0,77.0,51.0,56.0,59.0,67.0,55.0,64.0,62.0,53.0,59.0,43.0,51.0,56.0,58.0,59.0,8.0,10.0,15.0,12.0,10.0,€620K
G. Simeone,19,Argentina,61,76,550000.0,2000.0,1440,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,9.0,0,River Plate,"May 31, 2019",6.1,172.0,59.0,59.0,59.0,53.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,52.0,49.0,49.0,49.0,52.0,41.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,40.0,38.0,67.0,66.0,50.0,40.0,49.0,41.0,38.0,41.0,56.0,56.0,53.0,56.0,56.0,55.0,63.0,68.0,58.0,70.0,56.0,35.0,25.0,61.0,49.0,66.0,48.0,31.0,25.0,23.0,8.0,7.0,8.0,14.0,11.0,0
S. Benega,19,Argentina,61,77,550000.0,2000.0,1466,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,16.0,"Jul 23, 2018",0,2021,5.9,163.0,60.0,60.0,60.0,58.0,59.0,59.0,59.0,58.0,57.0,57.0,57.0,56.0,49.0,49.0,49.0,56.0,39.0,36.0,36.0,36.0,39.0,37.0,32.0,32.0,32.0,37.0,36.0,65.0,53.0,52.0,59.0,66.0,54.0,36.0,39.0,56.0,69.0,72.0,65.0,55.0,71.0,60.0,55.0,56.0,58.0,62.0,34.0,15.0,58.0,53.0,71.0,45.0,19.0,14.0,17.0,10.0,6.0,10.0,13.0,7.0,€1.2M
M. Maidana,27,Argentina,61,61,210000.0,2000.0,1537,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,LB,3.0,"Jul 27, 2016",0,2019,5.11,172.0,50.0,50.0,50.0,53.0,51.0,51.0,51.0,53.0,51.0,51.0,51.0,54.0,50.0,50.0,50.0,54.0,58.0,54.0,54.0,54.0,58.0,59.0,59.0,59.0,59.0,59.0,54.0,28.0,55.0,52.0,32.0,49.0,41.0,36.0,32.0,58.0,75.0,72.0,65.0,57.0,66.0,43.0,73.0,68.0,63.0,37.0,57.0,51.0,60.0,43.0,43.0,41.0,62.0,63.0,59.0,13.0,9.0,6.0,8.0,7.0,€305K
L. Agüero,21,Argentina,61,72,450000.0,2000.0,1458,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,32.0,"Mar 9, 2018",0,2021,5.1,161.0,59.0,59.0,59.0,57.0,58.0,58.0,58.0,57.0,56.0,56.0,56.0,55.0,50.0,50.0,50.0,55.0,42.0,39.0,39.0,39.0,42.0,40.0,37.0,37.0,37.0,40.0,39.0,63.0,64.0,59.0,46.0,61.0,45.0,34.0,37.0,62.0,66.0,62.0,64.0,54.0,69.0,61.0,66.0,62.0,59.0,57.0,34.0,15.0,51.0,47.0,60.0,53.0,34.0,15.0,21.0,15.0,7.0,12.0,8.0,9.0,€743K
M. Romero,22,Argentina,61,67,350000.0,2000.0,1613,Right,1.0,3.0,2.0,Medium/ High,Normal,No,RW,26.0,"Jul 23, 2018",0,2023,5.9,161.0,58.0,58.0,58.0,61.0,60.0,60.0,60.0,61.0,58.0,58.0,58.0,60.0,54.0,54.0,54.0,60.0,60.0,54.0,54.0,54.0,60.0,59.0,55.0,55.0,55.0,59.0,58.0,55.0,55.0,57.0,35.0,62.0,34.0,31.0,27.0,61.0,73.0,71.0,69.0,65.0,72.0,52.0,63.0,68.0,51.0,53.0,49.0,60.0,64.0,52.0,45.0,53.0,55.0,52.0,54.0,15.0,16.0,14.0,14.0,11.0,€578K
M. Nani,20,Argentina,61,75,500000.0,2000.0,1430,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,LCB,6.0,"Feb 4, 2017",0,2021,6.2,187.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,42.0,42.0,42.0,45.0,45.0,45.0,45.0,45.0,56.0,54.0,54.0,54.0,56.0,58.0,59.0,59.0,59.0,58.0,34.0,28.0,65.0,53.0,34.0,48.0,28.0,26.0,41.0,43.0,65.0,67.0,59.0,55.0,64.0,47.0,65.0,69.0,58.0,21.0,55.0,64.0,29.0,29.0,41.0,53.0,54.0,63.0,64.0,8.0,14.0,10.0,15.0,14.0,€1M
L. Pizarro,20,Argentina,61,75,550000.0,2000.0,1675,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,31.0,"Apr 8, 2017",0,2021,6.1,165.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,59.0,59.0,59.0,61.0,58.0,59.0,59.0,59.0,58.0,57.0,56.0,56.0,56.0,57.0,51.0,55.0,45.0,63.0,49.0,63.0,47.0,47.0,61.0,64.0,67.0,74.0,73.0,59.0,58.0,62.0,52.0,67.0,72.0,47.0,65.0,55.0,61.0,53.0,51.0,57.0,59.0,51.0,47.0,12.0,14.0,11.0,7.0,13.0,€1.1M
J. Herrera,26,Argentina,60,61,250000.0,1000.0,1375,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,9.0,"Jul 1, 2018",0,2021,5.9,165.0,59.0,59.0,59.0,54.0,57.0,57.0,57.0,54.0,53.0,53.0,53.0,52.0,47.0,47.0,47.0,52.0,38.0,35.0,35.0,35.0,38.0,36.0,32.0,32.0,32.0,36.0,29.0,66.0,61.0,45.0,37.0,57.0,39.0,58.0,37.0,64.0,60.0,64.0,61.0,49.0,44.0,61.0,59.0,67.0,55.0,59.0,24.0,17.0,58.0,42.0,71.0,49.0,27.0,13.0,12.0,12.0,7.0,7.0,7.0,6.0,€356K
A. Maldonado,20,Argentina,60,74,425000.0,2000.0,1307,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,25.0,"Apr 17, 2016",0,2021,6.2,190.0,41.0,41.0,41.0,37.0,38.0,38.0,38.0,37.0,38.0,38.0,38.0,39.0,42.0,42.0,42.0,39.0,51.0,52.0,52.0,52.0,51.0,53.0,59.0,59.0,59.0,53.0,27.0,23.0,57.0,43.0,29.0,30.0,29.0,33.0,28.0,45.0,45.0,53.0,45.0,56.0,44.0,42.0,54.0,71.0,81.0,22.0,52.0,60.0,34.0,36.0,40.0,58.0,58.0,61.0,59.0,13.0,9.0,9.0,7.0,12.0,€903K
B. Álvarez,20,Argentina,60,71,350000.0,2000.0,1611,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,LM,18.0,0,Racing Club,"Jun 30, 2019",5.7,150.0,55.0,55.0,55.0,58.0,57.0,57.0,57.0,58.0,57.0,57.0,57.0,59.0,55.0,55.0,55.0,59.0,55.0,52.0,52.0,52.0,55.0,55.0,50.0,50.0,50.0,55.0,60.0,40.0,59.0,60.0,45.0,59.0,46.0,48.0,58.0,58.0,76.0,71.0,77.0,60.0,81.0,60.0,56.0,59.0,43.0,42.0,52.0,40.0,58.0,53.0,59.0,50.0,37.0,53.0,55.0,13.0,6.0,12.0,5.0,10.0,0
P. Ruiz,19,Argentina,60,77,450000.0,1000.0,1574,Left,1.0,3.0,2.0,High/ Medium,Lean,No,LW,31.0,"Feb 8, 2018",0,2021,5.8,150.0,53.0,53.0,53.0,59.0,57.0,57.0,57.0,59.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,58.0,57.0,55.0,55.0,55.0,57.0,56.0,50.0,50.0,50.0,56.0,54.0,55.0,31.0,60.0,38.0,62.0,52.0,32.0,54.0,58.0,70.0,71.0,81.0,55.0,75.0,54.0,35.0,62.0,44.0,57.0,55.0,52.0,53.0,54.0,49.0,49.0,55.0,55.0,52.0,8.0,5.0,11.0,14.0,11.0,€956K
