Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
A. Palazzi,22,Italy,63,70,500000.0,9000.0,1697,Right,1.0,3.0,3.0,Medium/ High,Normal,No,CM,20.0,0,Inter,"Jun 30, 2019",5.1,161.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,62.0,62.0,62.0,60.0,61.0,62.0,62.0,62.0,61.0,60.0,60.0,60.0,60.0,60.0,52.0,46.0,64.0,67.0,37.0,64.0,52.0,45.0,61.0,65.0,65.0,54.0,56.0,64.0,71.0,61.0,55.0,76.0,67.0,46.0,62.0,56.0,48.0,63.0,56.0,56.0,54.0,62.0,60.0,15.0,10.0,13.0,15.0,15.0,0
G. Panico,21,Italy,63,73,600000.0,1000.0,1631,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,ST,17.0,"Jul 14, 2018",0,2022,5.7,152.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,59.0,59.0,59.0,61.0,53.0,50.0,50.0,50.0,53.0,52.0,47.0,47.0,47.0,52.0,60.0,64.0,61.0,64.0,50.0,60.0,53.0,44.0,57.0,65.0,67.0,63.0,67.0,63.0,65.0,58.0,64.0,56.0,56.0,62.0,39.0,42.0,66.0,54.0,61.0,65.0,21.0,48.0,43.0,14.0,10.0,9.0,10.0,15.0,€1.1M
P. Cappelluzzo,22,Italy,63,72,575000.0,1000.0,1486,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,18.0,"Jul 23, 2014",0,2020,6.0,165.0,61.0,61.0,61.0,58.0,59.0,59.0,59.0,58.0,56.0,56.0,56.0,56.0,50.0,50.0,50.0,56.0,43.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0,41.0,41.0,52.0,63.0,67.0,48.0,55.0,62.0,28.0,30.0,36.0,65.0,52.0,54.0,70.0,58.0,53.0,63.0,75.0,67.0,76.0,60.0,49.0,18.0,63.0,50.0,49.0,61.0,40.0,18.0,18.0,6.0,6.0,13.0,12.0,10.0,€1M
G. Felicioli,20,Italy,63,75,575000.0,9000.0,1704,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LB,3.0,0,Milan,"Jun 30, 2019",5.11,170.0,58.0,58.0,58.0,61.0,59.0,59.0,59.0,61.0,59.0,59.0,59.0,61.0,58.0,58.0,58.0,61.0,63.0,60.0,60.0,60.0,63.0,62.0,59.0,59.0,59.0,62.0,67.0,51.0,47.0,63.0,49.0,64.0,56.0,39.0,53.0,65.0,69.0,61.0,71.0,66.0,64.0,65.0,62.0,62.0,58.0,51.0,60.0,56.0,57.0,49.0,53.0,57.0,63.0,62.0,63.0,6.0,15.0,9.0,14.0,14.0,0
A. Danzi,19,Italy,63,77,725000.0,1000.0,1641,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CDM,25.0,"Jun 1, 2015",0,2021,5.9,154.0,54.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,59.0,60.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,59.0,60.0,52.0,30.0,55.0,68.0,44.0,63.0,45.0,54.0,66.0,68.0,62.0,66.0,57.0,59.0,73.0,58.0,57.0,57.0,53.0,45.0,69.0,56.0,57.0,56.0,48.0,50.0,60.0,59.0,62.0,8.0,9.0,12.0,7.0,6.0,€1.6M
R. Serena,21,Italy,63,71,550000.0,1000.0,1763,Right,1.0,3.0,2.0,Medium/ High,Normal,No,CM,4.0,"Jul 12, 2017",0,2020,5.8,154.0,58.0,58.0,58.0,61.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,63.0,63.0,62.0,62.0,62.0,63.0,62.0,59.0,59.0,59.0,62.0,60.0,47.0,53.0,68.0,45.0,64.0,49.0,48.0,62.0,62.0,77.0,73.0,74.0,63.0,80.0,61.0,70.0,78.0,64.0,57.0,73.0,61.0,53.0,55.0,51.0,52.0,55.0,55.0,55.0,7.0,13.0,13.0,7.0,10.0,€963K
F. Melegoni,19,Italy,63,80,775000.0,2000.0,1659,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,28.0,0,Atalanta,"Jun 30, 2019",6.1,163.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,62.0,62.0,62.0,60.0,61.0,61.0,61.0,60.0,56.0,58.0,58.0,58.0,56.0,55.0,54.0,54.0,54.0,55.0,59.0,53.0,49.0,68.0,50.0,60.0,59.0,57.0,70.0,66.0,62.0,48.0,66.0,60.0,73.0,66.0,48.0,47.0,52.0,47.0,53.0,40.0,55.0,69.0,64.0,59.0,57.0,58.0,58.0,12.0,13.0,6.0,7.0,7.0,0
A. Cisco,19,Italy,63,73,575000.0,5000.0,1570,Right,1.0,3.0,3.0,Medium/ Low,Lean,No,ST,26.0,0,Sassuolo,"Jun 30, 2019",6.0,163.0,61.0,61.0,61.0,64.0,63.0,63.0,63.0,64.0,63.0,63.0,63.0,63.0,56.0,56.0,56.0,63.0,45.0,42.0,42.0,42.0,45.0,43.0,36.0,36.0,36.0,43.0,62.0,62.0,63.0,61.0,58.0,66.0,54.0,60.0,58.0,65.0,74.0,77.0,69.0,57.0,51.0,57.0,55.0,50.0,52.0,61.0,45.0,25.0,58.0,64.0,64.0,58.0,23.0,15.0,14.0,6.0,11.0,5.0,15.0,13.0,0
M. Chinellato,26,Italy,63,64,450000.0,1000.0,1577,Right,1.0,3.0,2.0,Medium/ High,Normal,No,ST,34.0,"Jul 1, 2018",0,2020,6.2,181.0,62.0,62.0,62.0,55.0,58.0,58.0,58.0,55.0,56.0,56.0,56.0,55.0,53.0,53.0,53.0,55.0,48.0,49.0,49.0,49.0,48.0,48.0,51.0,51.0,51.0,48.0,40.0,59.0,74.0,58.0,57.0,55.0,41.0,44.0,37.0,60.0,58.0,60.0,51.0,59.0,54.0,70.0,70.0,65.0,77.0,51.0,61.0,37.0,61.0,52.0,58.0,62.0,41.0,41.0,30.0,6.0,12.0,15.0,13.0,10.0,€731K
G. Pinto,26,Italy,63,64,350000.0,7000.0,1686,Left,1.0,3.0,2.0,High/ Medium,Normal,No,LB,65.0,"Aug 3, 2017",0,2020,6.0,168.0,55.0,55.0,55.0,60.0,57.0,57.0,57.0,60.0,57.0,57.0,57.0,63.0,58.0,58.0,58.0,63.0,63.0,58.0,58.0,58.0,63.0,61.0,54.0,54.0,54.0,61.0,72.0,38.0,40.0,58.0,61.0,64.0,62.0,64.0,61.0,61.0,79.0,78.0,56.0,59.0,71.0,64.0,41.0,79.0,58.0,40.0,63.0,55.0,58.0,52.0,51.0,53.0,45.0,54.0,63.0,6.0,10.0,10.0,5.0,8.0,€656K
F. Di Mariano,22,Italy,63,70,525000.0,1000.0,1516,Right,1.0,4.0,3.0,High/ Medium,Normal,No,LW,20.0,"Jul 24, 2018",0,2022,5.1,150.0,57.0,57.0,57.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,56.0,56.0,56.0,62.0,49.0,45.0,45.0,45.0,49.0,45.0,37.0,37.0,37.0,45.0,59.0,59.0,34.0,62.0,51.0,68.0,66.0,41.0,52.0,66.0,65.0,66.0,68.0,60.0,69.0,57.0,50.0,55.0,47.0,44.0,34.0,30.0,61.0,62.0,48.0,55.0,34.0,27.0,25.0,7.0,13.0,14.0,15.0,7.0,€919K
F. Eguelfi,23,Italy,63,70,525000.0,4000.0,1639,Left,1.0,2.0,3.0,High/ Medium,Lean,No,LM,3.0,0,Atalanta,"Jun 30, 2019",5.1,163.0,54.0,54.0,54.0,60.0,57.0,57.0,57.0,60.0,58.0,58.0,58.0,61.0,58.0,58.0,58.0,61.0,62.0,59.0,59.0,59.0,62.0,61.0,59.0,59.0,59.0,61.0,68.0,50.0,55.0,63.0,37.0,68.0,50.0,43.0,52.0,63.0,66.0,64.0,61.0,63.0,70.0,35.0,66.0,57.0,55.0,32.0,58.0,60.0,55.0,53.0,50.0,53.0,58.0,61.0,60.0,14.0,14.0,15.0,11.0,12.0,0
M. Tumminello,19,Italy,63,79,800000.0,3000.0,1463,Left,1.0,2.0,2.0,High/ Low,Normal,No,ST,20.0,"Jul 2, 2018",0,2023,5.11,168.0,61.0,61.0,61.0,54.0,58.0,58.0,58.0,54.0,54.0,54.0,54.0,51.0,49.0,49.0,49.0,51.0,41.0,43.0,43.0,43.0,41.0,41.0,45.0,45.0,45.0,41.0,28.0,68.0,69.0,52.0,44.0,51.0,26.0,28.0,32.0,60.0,44.0,55.0,53.0,65.0,64.0,70.0,65.0,51.0,55.0,67.0,67.0,29.0,64.0,45.0,57.0,53.0,57.0,18.0,20.0,14.0,14.0,8.0,12.0,11.0,€1.9M
E. Bearzotti,21,Italy,63,73,600000.0,1000.0,1558,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,RW,27.0,0,Hellas Verona,"Jun 30, 2019",5.11,154.0,59.0,59.0,59.0,62.0,61.0,61.0,61.0,62.0,60.0,60.0,60.0,61.0,54.0,54.0,54.0,61.0,53.0,48.0,48.0,48.0,53.0,53.0,50.0,50.0,50.0,53.0,67.0,55.0,55.0,58.0,32.0,68.0,40.0,45.0,41.0,68.0,65.0,67.0,69.0,57.0,66.0,55.0,63.0,44.0,54.0,50.0,44.0,16.0,65.0,54.0,48.0,66.0,45.0,59.0,60.0,13.0,7.0,13.0,9.0,6.0,0
G. Terrani,23,Italy,63,68,500000.0,1000.0,1508,Right,1.0,3.0,3.0,High/ Low,Lean,No,LW,26.0,"Jan 12, 2017",0,2020,5.1,154.0,60.0,60.0,60.0,62.0,61.0,61.0,61.0,62.0,60.0,60.0,60.0,62.0,55.0,55.0,55.0,62.0,47.0,44.0,44.0,44.0,47.0,44.0,38.0,38.0,38.0,44.0,61.0,62.0,46.0,58.0,48.0,66.0,41.0,41.0,55.0,64.0,71.0,74.0,69.0,56.0,70.0,61.0,44.0,58.0,61.0,48.0,42.0,25.0,63.0,55.0,55.0,56.0,20.0,31.0,22.0,8.0,7.0,6.0,10.0,10.0,€813K
M. Rigione,27,Italy,63,63,300000.0,3000.0,1465,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,91.0,"Jul 5, 2017",0,2020,6.1,181.0,46.0,46.0,46.0,41.0,43.0,43.0,43.0,41.0,43.0,43.0,43.0,43.0,47.0,47.0,47.0,43.0,53.0,56.0,56.0,56.0,53.0,55.0,62.0,62.0,62.0,55.0,33.0,38.0,64.0,50.0,32.0,38.0,32.0,50.0,41.0,55.0,55.0,33.0,49.0,52.0,64.0,61.0,69.0,63.0,73.0,37.0,65.0,66.0,25.0,37.0,43.0,60.0,54.0,66.0,66.0,10.0,10.0,7.0,13.0,14.0,€510K
P. Gori,38,Italy,63,63,20000.0,1000.0,1101,Right,1.0,1.0,1.0,Medium/ Medium,Normal,No,GK,22.0,"Jul 10, 2018",0,2019,6.2,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,14.0,36.0,16.0,16.0,10.0,19.0,28.0,24.0,35.0,35.0,52.0,67.0,31.0,36.0,51.0,41.0,54.0,17.0,44.0,26.0,16.0,43.0,17.0,47.0,11.0,15.0,9.0,56.0,59.0,64.0,69.0,59.0,€32K
A. Marino,29,Italy,63,63,290000.0,1000.0,1375,Left,1.0,2.0,2.0,Medium/ Medium,Lean,No,CB,15.0,"Jul 4, 2017",0,2019,6.2,185.0,44.0,44.0,44.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,42.0,44.0,44.0,44.0,42.0,54.0,56.0,56.0,56.0,54.0,56.0,62.0,62.0,62.0,56.0,44.0,31.0,60.0,49.0,34.0,26.0,27.0,29.0,46.0,48.0,54.0,60.0,34.0,61.0,42.0,54.0,70.0,59.0,89.0,23.0,62.0,64.0,22.0,35.0,31.0,62.0,58.0,60.0,56.0,5.0,14.0,11.0,12.0,5.0,€450K
G. Fabiano,33,Italy,63,63,220000.0,1000.0,1604,Right,1.0,3.0,2.0,High/ Medium,Normal,No,LW,10.0,"Aug 12, 2015",0,2021,5.6,150.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,63.0,60.0,60.0,60.0,62.0,54.0,54.0,54.0,62.0,49.0,43.0,43.0,43.0,49.0,46.0,36.0,36.0,36.0,46.0,62.0,61.0,49.0,58.0,53.0,63.0,58.0,51.0,51.0,60.0,74.0,80.0,82.0,62.0,92.0,69.0,50.0,70.0,47.0,55.0,32.0,31.0,61.0,53.0,58.0,54.0,35.0,17.0,15.0,13.0,14.0,10.0,7.0,11.0,€341K
S. Perisan,20,Italy,63,72,425000.0,2000.0,1027,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,0,Udinese,"Jun 30, 2019",6.4,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,14.0,22.0,11.0,11.0,13.0,11.0,19.0,24.0,47.0,45.0,34.0,57.0,48.0,21.0,54.0,37.0,62.0,20.0,24.0,21.0,14.0,12.0,25.0,49.0,13.0,14.0,16.0,68.0,59.0,56.0,58.0,65.0,0
A. Accardi,22,Italy,63,71,475000.0,1000.0,1542,Right,1.0,3.0,2.0,Low/ High,Normal,No,CB,4.0,"Jul 7, 2015",0,2021,5.11,165.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,49.0,47.0,47.0,47.0,50.0,48.0,48.0,48.0,50.0,59.0,56.0,56.0,56.0,59.0,60.0,62.0,62.0,62.0,60.0,49.0,30.0,58.0,53.0,32.0,42.0,24.0,25.0,49.0,50.0,80.0,80.0,78.0,52.0,68.0,58.0,73.0,64.0,66.0,46.0,64.0,55.0,37.0,35.0,40.0,47.0,70.0,65.0,63.0,5.0,6.0,5.0,11.0,9.0,€855K
M. Armellino,28,Italy,63,63,375000.0,1000.0,1641,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,CM,29.0,"Aug 19, 2017",0,2020,5.9,165.0,54.0,54.0,54.0,55.0,57.0,57.0,57.0,55.0,59.0,59.0,59.0,58.0,62.0,62.0,62.0,58.0,59.0,63.0,63.0,63.0,59.0,59.0,60.0,60.0,60.0,59.0,36.0,39.0,57.0,69.0,46.0,61.0,50.0,36.0,69.0,65.0,62.0,64.0,61.0,59.0,78.0,51.0,63.0,70.0,64.0,31.0,60.0,61.0,52.0,62.0,44.0,63.0,58.0,58.0,57.0,10.0,12.0,12.0,12.0,12.0,€581K
L. Andrenacci,23,Italy,63,68,350000.0,1000.0,1062,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,22.0,"Jul 1, 2014",0,2023,6.2,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,12.0,25.0,20.0,17.0,17.0,18.0,19.0,22.0,44.0,46.0,59.0,53.0,58.0,18.0,50.0,28.0,57.0,15.0,18.0,18.0,11.0,31.0,20.0,43.0,17.0,16.0,16.0,62.0,63.0,57.0,62.0,66.0,€569K
A. Cistana,21,Italy,63,73,525000.0,1000.0,1618,Right,1.0,3.0,2.0,Medium/ High,Normal,No,CB,15.0,"Jul 1, 2014",0,2020,5.1,172.0,51.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,60.0,58.0,58.0,58.0,60.0,61.0,61.0,61.0,61.0,61.0,51.0,35.0,59.0,56.0,30.0,54.0,51.0,39.0,53.0,55.0,71.0,72.0,69.0,63.0,67.0,53.0,78.0,59.0,58.0,40.0,62.0,62.0,44.0,45.0,40.0,57.0,62.0,64.0,63.0,16.0,10.0,15.0,7.0,15.0,€919K
E. Baldini,21,Italy,63,74,625000.0,1000.0,1530,Right,1.0,4.0,3.0,High/ Low,Lean,No,LW,29.0,"Jul 26, 2017",0,2020,5.1,161.0,58.0,58.0,58.0,62.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,61.0,55.0,55.0,55.0,61.0,46.0,43.0,43.0,43.0,46.0,43.0,37.0,37.0,37.0,43.0,57.0,58.0,43.0,64.0,52.0,70.0,50.0,41.0,50.0,68.0,73.0,70.0,77.0,49.0,74.0,62.0,62.0,49.0,54.0,52.0,32.0,25.0,57.0,55.0,58.0,58.0,25.0,26.0,25.0,8.0,10.0,7.0,12.0,15.0,€1.1M
F. Cernuto,26,Italy,63,66,375000.0,1000.0,1445,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,CB,25.0,"Jul 28, 2014",0,2019,5.11,159.0,46.0,46.0,46.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,46.0,46.0,46.0,44.0,53.0,55.0,55.0,55.0,53.0,55.0,61.0,61.0,61.0,55.0,30.0,30.0,61.0,55.0,31.0,41.0,34.0,25.0,40.0,48.0,58.0,59.0,65.0,56.0,60.0,58.0,83.0,57.0,75.0,27.0,57.0,59.0,30.0,35.0,37.0,60.0,61.0,64.0,60.0,9.0,7.0,15.0,9.0,9.0,€609K
N. Pierini,19,Italy,63,81,800000.0,5000.0,1603,Right,1.0,3.0,3.0,High/ Low,Normal,No,LW,7.0,0,Sassuolo,"Jun 30, 2019",5.9,154.0,59.0,59.0,59.0,63.0,61.0,61.0,61.0,63.0,61.0,61.0,61.0,62.0,56.0,56.0,56.0,62.0,51.0,47.0,47.0,47.0,51.0,49.0,43.0,43.0,43.0,49.0,63.0,59.0,54.0,62.0,55.0,64.0,63.0,64.0,53.0,64.0,73.0,74.0,66.0,61.0,59.0,53.0,58.0,49.0,48.0,61.0,51.0,33.0,59.0,55.0,62.0,60.0,22.0,39.0,38.0,11.0,5.0,7.0,8.0,10.0,0
I. De Santis,21,Italy,63,75,575000.0,1000.0,1418,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,4.0,"Aug 2, 2017",0,2020,6.0,183.0,48.0,48.0,48.0,42.0,45.0,45.0,45.0,42.0,44.0,44.0,44.0,43.0,47.0,47.0,47.0,43.0,52.0,56.0,56.0,56.0,52.0,55.0,61.0,61.0,61.0,55.0,21.0,44.0,62.0,49.0,38.0,36.0,32.0,23.0,42.0,50.0,54.0,44.0,39.0,71.0,73.0,41.0,76.0,64.0,69.0,37.0,65.0,62.0,37.0,32.0,26.0,58.0,60.0,61.0,60.0,7.0,9.0,13.0,11.0,10.0,€1M
F. Lepore,32,Italy,63,63,200000.0,1000.0,1756,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RB,10.0,"Jul 19, 2014",0,2019,5.1,161.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,62.0,62.0,60.0,60.0,60.0,62.0,61.0,57.0,57.0,57.0,61.0,58.0,42.0,48.0,66.0,58.0,60.0,61.0,63.0,56.0,64.0,71.0,75.0,66.0,65.0,73.0,65.0,55.0,75.0,59.0,62.0,72.0,59.0,56.0,59.0,55.0,63.0,48.0,55.0,62.0,9.0,7.0,11.0,10.0,11.0,€310K
G. Ingrosso,29,Italy,63,64,325000.0,1000.0,1343,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,28.0,"Aug 18, 2018",0,2019,6.2,183.0,39.0,39.0,39.0,35.0,36.0,36.0,36.0,35.0,35.0,35.0,35.0,38.0,40.0,40.0,40.0,38.0,52.0,54.0,54.0,54.0,52.0,55.0,61.0,61.0,61.0,55.0,41.0,19.0,56.0,39.0,50.0,16.0,24.0,37.0,36.0,44.0,53.0,65.0,30.0,59.0,55.0,39.0,66.0,53.0,69.0,14.0,74.0,65.0,29.0,39.0,25.0,49.0,65.0,63.0,58.0,11.0,10.0,14.0,11.0,14.0,€528K
N. Falasco,24,Italy,63,66,375000.0,1000.0,1667,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,LB,25.0,"Aug 9, 2018",0,2021,6.0,174.0,54.0,54.0,54.0,56.0,55.0,55.0,55.0,56.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0,56.0,61.0,59.0,59.0,59.0,61.0,62.0,63.0,63.0,63.0,62.0,61.0,33.0,55.0,58.0,37.0,62.0,50.0,51.0,45.0,59.0,66.0,67.0,65.0,54.0,72.0,68.0,61.0,59.0,69.0,48.0,70.0,61.0,55.0,45.0,46.0,56.0,59.0,70.0,68.0,11.0,9.0,9.0,10.0,14.0,€609K
G. Piscitella,25,Italy,62,63,350000.0,1000.0,1607,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LW,10.0,"Jul 4, 2018",0,2021,5.11,152.0,58.0,58.0,58.0,61.0,60.0,60.0,60.0,61.0,59.0,59.0,59.0,61.0,54.0,54.0,54.0,61.0,54.0,48.0,48.0,48.0,54.0,52.0,45.0,45.0,45.0,52.0,56.0,58.0,43.0,52.0,50.0,66.0,53.0,52.0,46.0,65.0,79.0,79.0,77.0,56.0,72.0,60.0,53.0,70.0,59.0,53.0,32.0,30.0,54.0,54.0,51.0,56.0,45.0,45.0,41.0,14.0,13.0,12.0,7.0,10.0,€569K
G. Perrulli,33,Italy,62,62,180000.0,1000.0,1641,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,No,LW,20.0,"Jul 15, 2016",0,2021,5.7,157.0,57.0,57.0,57.0,61.0,59.0,59.0,59.0,61.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,62.0,57.0,54.0,54.0,54.0,57.0,54.0,47.0,47.0,47.0,54.0,69.0,51.0,44.0,68.0,48.0,52.0,56.0,53.0,65.0,65.0,64.0,66.0,77.0,62.0,76.0,56.0,55.0,75.0,62.0,48.0,37.0,52.0,62.0,61.0,56.0,53.0,32.0,40.0,38.0,7.0,9.0,6.0,14.0,15.0,€288K
A. Rizzo,21,Italy,62,72,500000.0,1000.0,1713,Left,1.0,3.0,2.0,Medium/ High,Normal,No,LM,26.0,"Jul 13, 2018",0,2021,5.9,154.0,55.0,55.0,55.0,60.0,57.0,57.0,57.0,60.0,58.0,58.0,58.0,61.0,57.0,57.0,57.0,61.0,62.0,58.0,58.0,58.0,62.0,62.0,59.0,59.0,59.0,62.0,61.0,42.0,51.0,59.0,41.0,63.0,55.0,50.0,57.0,58.0,80.0,78.0,81.0,61.0,72.0,59.0,71.0,67.0,54.0,45.0,60.0,53.0,53.0,56.0,47.0,59.0,58.0,64.0,64.0,10.0,14.0,6.0,13.0,10.0,€875K
A. Semprini,20,Italy,62,72,425000.0,1000.0,1610,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
A. Abruscia,27,Italy,62,62,325000.0,2000.0,1670,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P. Mazzocchi,22,Italy,62,69,350000.0,1000.0,1681,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
A. Boniotti,23,Italy,62,67,350000.0,1000.0,1579,Right,1.0,3.0,2.0,High/ Medium,Lean,No,RB,40.0,"Jul 1, 2013",0,2019,5.1,159.0,50.0,50.0,50.0,55.0,52.0,52.0,52.0,55.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0,56.0,60.0,56.0,56.0,56.0,60.0,60.0,57.0,57.0,57.0,60.0,63.0,34.0,55.0,54.0,54.0,58.0,41.0,39.0,51.0,58.0,73.0,70.0,73.0,58.0,66.0,45.0,57.0,61.0,59.0,41.0,48.0,57.0,39.0,57.0,38.0,55.0,58.0,61.0,61.0,10.0,11.0,6.0,15.0,8.0,€569K
A. Porcino,23,Italy,62,71,400000.0,1000.0,1453,Left,1.0,2.0,2.0,High/ Medium,Lean,No,LB,17.0,"Jul 12, 2018",0,2023,5.9,157.0,45.0,45.0,45.0,54.0,50.0,50.0,50.0,54.0,51.0,51.0,51.0,56.0,50.0,50.0,50.0,56.0,61.0,54.0,54.0,54.0,61.0,60.0,54.0,54.0,54.0,60.0,63.0,27.0,45.0,54.0,25.0,58.0,29.0,30.0,33.0,63.0,74.0,72.0,65.0,60.0,74.0,27.0,63.0,69.0,42.0,23.0,52.0,58.0,47.0,40.0,41.0,45.0,52.0,58.0,60.0,13.0,11.0,8.0,7.0,10.0,€700K
D. Mazzocco,22,Italy,62,67,400000.0,1000.0,1699,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CM,18.0,"Jul 2, 2018",0,2019,6.1,179.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,49.0,63.0,68.0,57.0,59.0,60.0,59.0,64.0,66.0,67.0,64.0,60.0,58.0,61.0,64.0,50.0,58.0,60.0,55.0,61.0,58.0,50.0,60.0,51.0,59.0,59.0,59.0,50.0,12.0,13.0,11.0,6.0,13.0,€650K
